From Date,PM2.5,PM10,NO2,SO2
06/03/2022 00:00,40.7,91.69,12.5,13.14
07/03/2022 00:00,36.48,86.17,14.27,9.98
08/03/2022 00:00,55.16,124.77,20.58,14.76
09/03/2022 00:00,67.42,145.42,29.09,15.99
10/03/2022 00:00,73.47,160.39,30.27,23.08
11/03/2022 00:00,68.49,136.42,16.58,17.21
12/03/2022 00:00,68.22,135.87,28.51,18.95
13/03/2022 00:00,69.99,156.09,35.89,23.74
14/03/2022 00:00,59.42,137.94,40.63,27.59
15/03/2022 00:00,54.57,149.66,37.22,19.19
16/03/2022 00:00,53.24,141.83,33.3,14.15
17/03/2022 00:00,56.96,148.71,44.36,24.23
18/03/2022 00:00,61.04,142.15,24.08,17.02
19/03/2022 00:00,46.36,102.87,12.38,12.21
20/03/2022 00:00,44.93,80.72,8.05,9.23
21/03/2022 00:00,55.05,124.75,19.48,20.02
22/03/2022 00:00,62.14,124.38,14.41,16.46
23/03/2022 00:00,62.96,132.88,15.42,12.93
24/03/2022 00:00,66.51,126.51,10.75,9.18
25/03/2022 00:00,59.42,113.99,9.91,8.79
26/03/2022 00:00,54.58,111.66,11.01,10.49
27/03/2022 00:00,52.97,113.74,13.71,9.89
28/03/2022 00:00,56.34,128.12,18.13,9.73
29/03/2022 00:00,57.14,132.33,25.96,16.63
30/03/2022 00:00,64.69,150.43,38.63,18.32
31/03/2022 00:00,61.86,147.4,26.7,13.48
01/04/2022 00:00,60.8,145.55,19.06,12.44
02/04/2022 00:00,50.51,96.53,8.79,8.33
03/04/2022 00:00,49.65,97.68,7.04,7.93
04/04/2022 00:00,45.26,98.89,8.2,10.1
05/04/2022 00:00,36.42,92.04,9.53,12.02
06/04/2022 00:00,39.58,92.77,12.07,10.87
07/04/2022 00:00,46.39,106.26,15.32,11.79
08/04/2022 00:00,38.48,93.89,10.55,9.12
09/04/2022 00:00,23.69,69.05,9.25,12.84
10/04/2022 00:00,27.54,69.35,10.15,7.69
11/04/2022 00:00,26.48,69.71,11.18,9.45
12/04/2022 00:00,33.39,94.49,14.58,11.06
13/04/2022 00:00,22.05,78.04,14.99,6.92
14/04/2022 00:00,24.32,74.45,12.48,9.17
15/04/2022 00:00,33.52,82.35,11.57,13.19
16/04/2022 00:00,34.92,83.9,12.69,10.07
17/04/2022 00:00,40.93,94.65,12.61,8.01
18/04/2022 00:00,43.98,93.4,14.58,7.34
19/04/2022 00:00,41.53,117.42,14.41,9.96
20/04/2022 00:00,44.98,115.04,17.03,14.71
21/04/2022 00:00,45.51,100.21,11.61,8.14
22/04/2022 00:00,43.12,85.27,14.45,8.35
23/04/2022 00:00,26.29,69.23,12.45,5.9
24/04/2022 00:00,31.45,85.43,15.84,8.73
25/04/2022 00:00,53.16,120.19,23.72,18.56
26/04/2022 00:00,35.82,90.77,12.32,11.18
27/04/2022 00:00,52.03,128.48,20.38,11.12
28/04/2022 00:00,42.15,94.05,12.18,9.22
29/04/2022 00:00,51.97,118.24,34.75,18.57
30/04/2022 00:00,48.11,111.78,18.24,10.33
01/05/2022 00:00,50.56,134.1,31.75,13.94
02/05/2022 00:00,37.05,106.5,19.92,8.49
03/05/2022 00:00,51.97,135.91,20.17,9.89
04/05/2022 00:00,30.61,65.61,16.37,8.97
05/05/2022 00:00,39.1,93.02,24.86,8.33
06/05/2022 00:00,40.99,120.28,22.22,9.8
07/05/2022 00:00,42.65,110.95,19.64,9.16
08/05/2022 00:00,44.71,127.39,22.43,20.11
09/05/2022 00:00,57.72,156.17,22.83,15.85
10/05/2022 00:00,50.3,163.03,30.08,21.53
11/05/2022 00:00,27.66,65.35,13.23,14.53
12/05/2022 00:00,17.22,48.71,11.87,9.98
13/05/2022 00:00,31.65,76.38,9.47,7.37
14/05/2022 00:00,32.59,104.22,7.56,8.39
15/05/2022 00:00,36.33,88.53,16.45,7.84
16/05/2022 00:00,35.19,81.85,17.24,14.68
17/05/2022 00:00,33.89,67.29,7.98,7.33
18/05/2022 00:00,35.99,86.56,14.96,7.44
19/05/2022 00:00,16.96,48.01,7.25,6.53
20/05/2022 00:00,18.75,33.32,3.56,5.66
21/05/2022 00:00,32.29,104.75,5.84,5.87
22/05/2022 00:00,24.93,96.87,3.49,4.95
23/05/2022 00:00,19,77.71,3.31,6.04
24/05/2022 00:00,21.97,92.1,3.97,7.78
25/05/2022 00:00,34.51,126.38,6.76,9.56
26/05/2022 00:00,36.2,115.19,10.44,7.8
27/05/2022 00:00,27.9,96.43,6.77,5.46
28/05/2022 00:00,22.61,80.55,9.29,5.26
29/05/2022 00:00,23.57,99.13,6.79,5.14
30/05/2022 00:00,27.26,113.25,4.74,6.1
31/05/2022 00:00,27.03,99.58,22.09,4.29
01/06/2022 00:00,35.41,77.35,72.89,6.58
02/06/2022 00:00,36.89,122.91,14.24,7.38
03/06/2022 00:00,27.73,97.59,9.83,7.81
04/06/2022 00:00,40.65,132.67,20.5,7.47
05/06/2022 00:00,45.62,155.92,21.86,12.85
06/06/2022 00:00,22.62,64.98,6.39,5.77
07/06/2022 00:00,21.05,82.26,5.14,7.17
08/06/2022 00:00,23.84,74.63,6.2,7.4
09/06/2022 00:00,15.3,46.91,5.17,8.27
10/06/2022 00:00,5.82,21.44,3.67,6.93
11/06/2022 00:00,2.27,17.34,3.13,6.17
12/06/2022 00:00,2.48,15.23,5.03,5.35
13/06/2022 00:00,6.45,22.99,5.67,7.11
14/06/2022 00:00,9.9,30.61,11.81,6.53
15/06/2022 00:00,10.57,34.32,5.18,6.19
16/06/2022 00:00,14.88,42.68,11.69,7.86
17/06/2022 00:00,18.99,52.56,18.02,8.54
18/06/2022 00:00,19.12,51.62,16.19,5.94
19/06/2022 00:00,10.72,27.91,16.24,3.9
20/06/2022 00:00,6.72,38.44,8.13,5.68
21/06/2022 00:00,4.01,16.45,4.56,5.23
22/06/2022 00:00,8.8,36.68,9.17,5.3
23/06/2022 00:00,4.71,15.63,4.5,4.11
24/06/2022 00:00,4.16,13.94,6.13,5.6
25/06/2022 00:00,6.26,16.11,5.15,4.74
26/06/2022 00:00,7.31,14.91,3.38,3.97
27/06/2022 00:00,8.93,30.11,3.04,3.99
28/06/2022 00:00,5.77,14.99,4.2,3.61
29/06/2022 00:00,10.76,33.53,5.83,5.23
30/06/2022 00:00,4.94,22.81,5.05,4.5
01/07/2022 00:00,8.03,22.65,3.51,4.9
02/07/2022 00:00,11.89,39.94,7.36,5.16
03/07/2022 00:00,13.37,41.8,5.19,4.67
04/07/2022 00:00,12.64,43.29,5.55,3.67
05/07/2022 00:00,4.88,10.96,3.64,4.85
06/07/2022 00:00,6.88,16.99,2.62,4.6
07/07/2022 00:00,7.19,20.32,1.67,4.18
08/07/2022 00:00,10.26,22.46,1.99,4.1
09/07/2022 00:00,10.41,18.79,3.18,4.46
10/07/2022 00:00,7.16,21.31,2.21,3.79
11/07/2022 00:00,8.72,20.57,0.7,4.94
12/07/2022 00:00,3.53,10.92,0.45,4.93
13/07/2022 00:00,4.4,9.07,2,3.8
14/07/2022 00:00,5.72,15.99,1.69,4.65
15/07/2022 00:00,7.21,30.33,1.36,4.78
16/07/2022 00:00,9.17,29.03,2.06,4.41
17/07/2022 00:00,9.13,17.4,2.53,3.57
18/07/2022 00:00,None,None,None,None
19/07/2022 00:00,5.31,28.44,4.9,6.07
20/07/2022 00:00,14.37,55.47,6.08,8.21
21/07/2022 00:00,13.69,50.35,6.38,7.82
22/07/2022 00:00,13.07,39.63,8.77,8.83
23/07/2022 00:00,10.4,26.34,4.55,11.05
24/07/2022 00:00,9.03,28.03,2.86,7.9
25/07/2022 00:00,11.83,34.73,5.15,7.78
26/07/2022 00:00,9.31,19.5,6.09,8.52
27/07/2022 00:00,16.51,34.84,10.24,10.71
28/07/2022 00:00,26.87,53.7,21.12,5.01
29/07/2022 00:00,35.37,76.2,23.95,7.69
30/07/2022 00:00,15,34.76,12.82,5.71
31/07/2022 00:00,15.24,35.25,8.02,5.78
01/08/2022 00:00,23.76,52.15,13.28,6.45
02/08/2022 00:00,19.44,56.46,10.8,5.38
03/08/2022 00:00,17.77,32.77,7.42,6.68
04/08/2022 00:00,12.88,31.73,9.52,4.74
05/08/2022 00:00,10.79,25.09,5.93,6.29
06/08/2022 00:00,4.29,12.98,2.68,5.36
07/08/2022 00:00,7.93,15.89,3.76,4.29
08/08/2022 00:00,1.67,4.47,0.77,5.81
09/08/2022 00:00,6.41,20.15,1.54,5.48
10/08/2022 00:00,6.87,24.4,1.27,5.01
11/08/2022 00:00,7.05,19.73,1.07,3.01
12/08/2022 00:00,5.36,18.65,1.64,6.05
13/08/2022 00:00,5.02,20.63,3.87,7.44
14/08/2022 00:00,3.52,13.63,2.55,6.23
15/08/2022 00:00,5.18,11.99,2.46,6.19
16/08/2022 00:00,5.05,14.5,1.4,6.93
17/08/2022 00:00,6.34,23.95,4.67,7.03
18/08/2022 00:00,9.32,33.72,4.61,6.78
19/08/2022 00:00,10.67,37.15,5.29,6.24
20/08/2022 00:00,13.48,36.46,4.3,6.91
21/08/2022 00:00,9.52,36.05,2.09,7.08
22/08/2022 00:00,6.49,35.29,3.39,5.8
23/08/2022 00:00,5.02,25.36,3.84,5.62
24/08/2022 00:00,11.44,38.65,5.69,6.79
25/08/2022 00:00,7.94,30.97,5.8,6.76
26/08/2022 00:00,17.21,58.46,10.96,6.83
27/08/2022 00:00,20.99,65.59,8.73,7.69
28/08/2022 00:00,21.91,62.25,8.21,6.68
29/08/2022 00:00,40.48,87.78,14.73,6.57
30/08/2022 00:00,26.24,60.44,18.54,6.95
31/08/2022 00:00,15.88,41.62,7.46,6.52
01/09/2022 00:00,6.61,24.93,7.45,4.94
02/09/2022 00:00,9.09,35.29,6.5,9.23
03/09/2022 00:00,11.11,40.42,6.73,5.59
04/09/2022 00:00,12.31,37.78,8.37,7.06
05/09/2022 00:00,14.4,38.88,7.77,7.28
06/09/2022 00:00,17.99,49.53,4.37,9.7
07/09/2022 00:00,22.91,42.25,3.72,8.6
08/09/2022 00:00,22.07,37.29,3.11,5.6
09/09/2022 00:00,10.98,24.25,1.54,4.5
10/09/2022 00:00,14.17,26.45,3.38,5.4
11/09/2022 00:00,3.87,7.54,0.2,4.76
12/09/2022 00:00,2.52,4.73,None,4.23
13/09/2022 00:00,5.83,12.71,0.2,4.26
14/09/2022 00:00,5.96,17.31,1.23,3.71
15/09/2022 00:00,6.34,18.09,0.61,4.79
16/09/2022 00:00,5.08,18.4,1.11,4.23
17/09/2022 00:00,5.81,23.3,2.26,4.38
18/09/2022 00:00,10.67,37.12,2.13,4.37
19/09/2022 00:00,12.16,34.73,2.31,5.21
20/09/2022 00:00,18.18,38.8,2.28,5.57
21/09/2022 00:00,26.66,60.75,3.04,6
22/09/2022 00:00,22.65,50.88,4.56,5.43
23/09/2022 00:00,14.49,41.35,3.38,5.62
24/09/2022 00:00,11.45,35.76,4.23,5.25
25/09/2022 00:00,15.35,43.02,4.57,5.49
26/09/2022 00:00,33.26,75.45,5.28,6.96
27/09/2022 00:00,23.6,44.72,4.59,3.08
28/09/2022 00:00,36.9,59.91,5.25,5.1
29/09/2022 00:00,26.21,44.2,5.18,5.49
30/09/2022 00:00,48.41,91.84,8.51,6.52
01/10/2022 00:00,37.32,79.39,5.39,6.14
02/10/2022 00:00,26.51,58.8,3.81,5.7
03/10/2022 00:00,29.28,73.62,5.31,5.17
04/10/2022 00:00,36.54,82.15,4.88,6.67
05/10/2022 00:00,50.22,92.48,6.74,6.91
06/10/2022 00:00,9.46,19.75,3.96,5
07/10/2022 00:00,15.93,23.63,1.75,5.67
08/10/2022 00:00,16.61,30.25,3.12,3.76
09/10/2022 00:00,15.86,28.5,4.85,3.44
10/10/2022 00:00,7.91,19.76,4.91,3.65
11/10/2022 00:00,7.51,20.16,3.25,3.53
12/10/2022 00:00,14.51,28.18,5.68,4.54
13/10/2022 00:00,20.33,47.03,20.68,3.97
14/10/2022 00:00,29.71,62.95,14.77,4.56
15/10/2022 00:00,20.92,35.86,13.36,4.78
16/10/2022 00:00,11.37,22.18,12.5,5.98
17/10/2022 00:00,9.49,25.96,12.21,4.69
18/10/2022 00:00,23.06,49.91,16.67,4.51
19/10/2022 00:00,34.78,75.45,17.36,3.66
20/10/2022 00:00,35.97,74.85,22,6.24
21/10/2022 00:00,56.19,93.2,21.6,6.46
22/10/2022 00:00,62.27,125.17,29.53,14.99
23/10/2022 00:00,60.54,122.45,27.31,12.21
24/10/2022 00:00,54.47,115.91,19.35,9.21
25/10/2022 00:00,65,129.6,29.66,11.7
26/10/2022 00:00,68.33,153.82,35.33,16.33
27/10/2022 00:00,63.5,132.83,30.1,11.28
28/10/2022 00:00,60.74,125.52,27.48,20.67
29/10/2022 00:00,59.67,139.72,38.76,32.24
30/10/2022 00:00,62.06,142.57,36.15,25.66
31/10/2022 00:00,71.74,147.24,32.86,25.01
01/11/2022 00:00,74.08,143.25,29.34,18.59
02/11/2022 00:00,76.38,154.11,33.15,19.11
03/11/2022 00:00,71.87,147.78,33.37,22.43
04/11/2022 00:00,73.64,147.49,33.2,27.29
05/11/2022 00:00,61.92,119.23,32.36,22.18
06/11/2022 00:00,57.8,126.94,38.07,22.03
07/11/2022 00:00,68,150.64,43.34,23.32
08/11/2022 00:00,66.24,140.43,37.03,27.48
09/11/2022 00:00,68.02,146.87,37.98,19.27
10/11/2022 00:00,70.83,146.36,37.66,33.27
11/11/2022 00:00,70.27,150.37,34.38,36.28
12/11/2022 00:00,70.95,132.97,31.33,40.81
13/11/2022 00:00,71.26,146.18,30.71,27.92
14/11/2022 00:00,69.88,123.03,25.39,22.88
15/11/2022 00:00,75.67,151.53,38.66,27.12
16/11/2022 00:00,69.37,147.3,49.02,33.48
17/11/2022 00:00,68.94,153.53,45.74,34.43
18/11/2022 00:00,69.55,154.95,38.36,33
19/11/2022 00:00,74.31,163.16,44.93,40.39
20/11/2022 00:00,75.22,157.53,44.76,35.99
21/11/2022 00:00,74.17,159.86,27.4,34.85
22/11/2022 00:00,71.15,152.41,29.83,31.08
23/11/2022 00:00,79.34,161.43,40.5,39.4
24/11/2022 00:00,66.27,142.29,37.83,15.85
25/11/2022 00:00,77.67,156.67,36.4,27.7
26/11/2022 00:00,74.92,153.04,45.99,34.44
27/11/2022 00:00,78.41,144.86,31.92,21.17
28/11/2022 00:00,72.26,144.41,38.65,24.41
29/11/2022 00:00,64.83,131.8,38.41,28.93
30/11/2022 00:00,74.41,158.05,53.53,24.63
01/12/2022 00:00,76.53,156.72,37.85,15.82
02/12/2022 00:00,76.48,151.28,35.48,8.47
03/12/2022 00:00,66.05,120.17,29.33,6.69
04/12/2022 00:00,76.93,137.25,27,11.25
05/12/2022 00:00,79.44,168.08,27.54,30.95
06/12/2022 00:00,73.39,164.82,46.39,29.28
07/12/2022 00:00,76.49,167.19,39.34,22.83
08/12/2022 00:00,69.55,141.39,31.25,24.9
09/12/2022 00:00,80.12,173.87,43.31,36.8
10/12/2022 00:00,68.61,143.32,24.31,37.55
11/12/2022 00:00,42.18,64.86,21.61,11.53
12/12/2022 00:00,21.89,38.64,16.37,7.55
13/12/2022 00:00,16.81,34.17,16,7.39
14/12/2022 00:00,18.18,34.82,19.49,7.3
15/12/2022 00:00,None,None,None,None
16/12/2022 00:00,None,None,None,None
17/12/2022 00:00,None,None,None,None
18/12/2022 00:00,None,None,None,None
19/12/2022 00:00,None,None,None,None
20/12/2022 00:00,None,None,None,None
21/12/2022 00:00,67.82,141.37,44.41,14.71
22/12/2022 00:00,69.35,150.62,49.46,17.38
23/12/2022 00:00,65.86,None,51.85,18.45
24/12/2022 00:00,71.85,133.76,42.46,12.62
25/12/2022 00:00,53.72,107.05,28.73,9.87
26/12/2022 00:00,29.44,53.24,17.91,8.75
27/12/2022 00:00,24.44,56.26,22.47,7.61
28/12/2022 00:00,31.31,80.23,31.26,10.66
29/12/2022 00:00,52.94,132.85,47.27,11.21
30/12/2022 00:00,67.89,150.3,54.77,15.8
31/12/2022 00:00,62.2,131.34,45.09,16.72
01/01/2023 00:00,62.01,109.47,29.76,10.2
02/01/2023 00:00,55.37,93.88,21.6,9.28
03/01/2023 00:00,51.95,93.29,24.09,9.16
04/01/2023 00:00,45.67,85.58,23.78,9.6
05/01/2023 00:00,71.06,100.12,19.21,9.27
06/01/2023 00:00,78.99,161.51,36.35,16.09
07/01/2023 00:00,74.89,156.04,45.05,29.01
08/01/2023 00:00,63.11,142.05,49.35,24.25
09/01/2023 00:00,65.59,148.09,50.35,21.1
10/01/2023 00:00,67.43,151.12,52.91,24.37
11/01/2023 00:00,74.51,154.8,47.91,16.48
12/01/2023 00:00,69.76,137.19,35.16,13.73
13/01/2023 00:00,69.5,143.91,32.88,12.46
14/01/2023 00:00,60.04,111.1,23.49,11.58
15/01/2023 00:00,66.06,112.63,19.46,11.92
16/01/2023 00:00,41.57,71.36,12.77,10.67
17/01/2023 00:00,37.57,70.02,13.5,10.36
18/01/2023 00:00,40.82,84.99,16.37,11.89
19/01/2023 00:00,51.63,92.31,15.36,9.32
20/01/2023 00:00,56.77,96.9,15.15,9.09
21/01/2023 00:00,61.08,109.19,21.96,9.42
22/01/2023 00:00,57.7,114.43,26.42,9.4
23/01/2023 00:00,70.06,117.16,18.49,11.12
24/01/2023 00:00,34.43,68.95,11.79,10.7
25/01/2023 00:00,34.4,69.96,14.05,8.79
26/01/2023 00:00,48.02,85.9,17.03,10.15
27/01/2023 00:00,64.91,125.78,29.67,10.93
28/01/2023 00:00,66.16,128.77,31.49,10.46
29/01/2023 00:00,74.02,134.23,20.59,11.7
30/01/2023 00:00,65.21,104.81,15.38,7.93
31/01/2023 00:00,66.88,120.69,22.23,12.41
01/02/2023 00:00,80.98,170.66,33.12,25.61
02/02/2023 00:00,65.65,148.6,36.68,25.07
03/02/2023 00:00,61.27,148.47,41.91,24.64
04/02/2023 00:00,66.37,149.09,43.31,30.61
05/02/2023 00:00,66.17,143.75,43.97,25.26
06/02/2023 00:00,70.98,149.17,33.83,16.19
07/02/2023 00:00,64.49,118.71,20.03,12.51
08/02/2023 00:00,65.12,125.15,23.24,18.13
09/02/2023 00:00,61.29,146.36,39.94,17.56
10/02/2023 00:00,62.25,145.11,44.79,22.01
11/02/2023 00:00,64.22,142.52,49.57,18.63
12/02/2023 00:00,64.04,144.75,36.94,18.82
13/02/2023 00:00,58.41,161.48,35,34.16
14/02/2023 00:00,62.99,147.98,48.35,37.86
15/02/2023 00:00,62.22,150.47,52.24,31.81
16/02/2023 00:00,58.75,163.37,54.11,28.47
17/02/2023 00:00,64.69,163.94,59.44,None
18/02/2023 00:00,65.01,155.19,None,None
19/02/2023 00:00,55.33,113.76,0.45,None
20/02/2023 00:00,60.47,135.24,22.69,22.56
21/02/2023 00:00,66.94,147.45,30.63,15.27
22/02/2023 00:00,69.29,154.18,42.46,12.52
23/02/2023 00:00,60.61,129.96,31.7,14.15
24/02/2023 00:00,72.68,159.49,47.99,16.58
25/02/2023 00:00,62.86,147.7,51.69,17.52
26/02/2023 00:00,62.39,138.64,47.1,15.02
27/02/2023 00:00,58.84,117.68,23.91,14.47
28/02/2023 00:00,50.59,113.84,26.91,11.83
01/03/2023 00:00,56.51,119.55,38.48,17.23
02/03/2023 00:00,57.84,118.68,34.86,22.09
03/03/2023 00:00,75.7,152.31,42.37,24.57
