From Date,PM2.5,PM10,NO2,SO2
04/08/2021 00:00,3.53,21.34,18.44,2.67
05/08/2021 00:00,5.91,32.14,18.41,5.22
06/08/2021 00:00,10.01,37.65,20.71,2.5
07/08/2021 00:00,13.78,55.46,24.87,2.9
08/08/2021 00:00,18.7,57.26,25.01,2.81
09/08/2021 00:00,14.29,47.98,26.47,3.13
10/08/2021 00:00,15.27,48.72,23.24,2.45
11/08/2021 00:00,11.4,37.67,22.13,3.55
12/08/2021 00:00,9.95,36.82,24.07,2.52
13/08/2021 00:00,10.78,37.28,21.74,1.96
14/08/2021 00:00,11.34,34.21,24.02,3.2
15/08/2021 00:00,5.94,18.77,17.9,3.02
16/08/2021 00:00,6.71,19.01,18.19,1.88
17/08/2021 00:00,7.92,20.15,19.4,3.02
18/08/2021 00:00,4.75,17.94,17,3.26
19/08/2021 00:00,6.23,22.06,17.08,2.3
20/08/2021 00:00,7.32,30.16,18.98,2.49
21/08/2021 00:00,5.93,28.82,21.98,1.98
22/08/2021 00:00,7.6,22.98,25.52,2.98
23/08/2021 00:00,12.91,33.84,32.86,3.57
24/08/2021 00:00,17.39,48.91,32.88,4.74
25/08/2021 00:00,9.84,38.48,25.45,2.52
26/08/2021 00:00,8.9,29.54,23.15,3.03
27/08/2021 00:00,8.95,32.25,23.69,4.24
28/08/2021 00:00,4.19,22.43,24.07,2.87
29/08/2021 00:00,14.17,40.15,23.06,2.38
30/08/2021 00:00,8.2,22.09,17.28,2.15
31/08/2021 00:00,9.19,30.18,18.92,2.31
01/09/2021 00:00,8.99,33.1,22.05,2.62
02/09/2021 00:00,12.78,44.82,26.59,3.1
03/09/2021 00:00,6.08,27.32,25.26,2.21
04/09/2021 00:00,5.34,18.74,23.31,2.72
05/09/2021 00:00,3.16,14.69,20.12,2.42
06/09/2021 00:00,2.08,13.61,17.95,1.24
07/09/2021 00:00,3.13,12.79,17.43,2.91
08/09/2021 00:00,2.33,14.57,16.14,2.62
09/09/2021 00:00,2.89,20.49,17.84,3.14
10/09/2021 00:00,6.89,32.51,20.17,2.29
11/09/2021 00:00,3.9,27.74,19.59,2.87
12/09/2021 00:00,2.7,23.36,19.11,2.56
13/09/2021 00:00,1.34,15.82,17.47,2.65
14/09/2021 00:00,6.46,33.73,18.52,2.54
15/09/2021 00:00,13.78,69.25,20.67,2.42
16/09/2021 00:00,13.56,69.61,22.43,2.5
17/09/2021 00:00,12.21,63.59,21.12,2.88
18/09/2021 00:00,13.83,58.74,23.91,3.12
19/09/2021 00:00,17.67,49.95,29.92,3.31
20/09/2021 00:00,10.72,41.98,28.48,3.26
21/09/2021 00:00,3.74,14.8,22.22,2.84
22/09/2021 00:00,4.83,17.85,22.25,2.79
23/09/2021 00:00,7.31,19.26,26.15,2.49
24/09/2021 00:00,6.44,24.41,25.2,1.54
25/09/2021 00:00,4.53,23.36,26.15,3.12
26/09/2021 00:00,4.94,19.52,23.58,2.33
27/09/2021 00:00,8.91,19.47,22.67,2.54
28/09/2021 00:00,4.32,15.71,20.85,1.93
29/09/2021 00:00,5.22,18.46,25.35,1.64
30/09/2021 00:00,4.71,23.75,26.96,2.73
01/10/2021 00:00,19.08,54.58,36.34,4.06
02/10/2021 00:00,8,32.67,30.54,2.28
03/10/2021 00:00,7.33,36.22,31.47,3.66
04/10/2021 00:00,11.84,44.17,32.43,2.62
05/10/2021 00:00,16.77,46.45,33.89,3
06/10/2021 00:00,10.04,35.18,29.7,2.22
07/10/2021 00:00,7.08,31.49,30.15,2.41
08/10/2021 00:00,11.89,43.05,30.69,2.59
09/10/2021 00:00,9.08,22.96,26.18,2.71
10/10/2021 00:00,18.86,55.34,29.28,3.62
11/10/2021 00:00,32,93.67,36.82,3.76
12/10/2021 00:00,43.81,119.89,39.24,6.85
13/10/2021 00:00,59.73,134.84,43.98,8.2
14/10/2021 00:00,55.45,122.7,45.85,6.58
15/10/2021 00:00,None,None,None,None
16/10/2021 00:00,77.5,148,33.07,9
17/10/2021 00:00,None,None,None,None
18/10/2021 00:00,37.4,85.75,25.18,2.4
19/10/2021 00:00,37.46,95,30.53,4.9
20/10/2021 00:00,46.97,122.2,40.97,6.57
21/10/2021 00:00,44.79,111.67,43.09,5.28
22/10/2021 00:00,42.27,105.81,42.27,5.81
23/10/2021 00:00,46.77,109.63,47.35,7.08
24/10/2021 00:00,49.7,111.55,47.35,5.88
25/10/2021 00:00,49.85,110.63,35.68,8.1
26/10/2021 00:00,53.06,112.08,37.93,7.43
27/10/2021 00:00,57.4,119.26,39.18,11.34
28/10/2021 00:00,58.79,123.86,40.46,9.47
29/10/2021 00:00,53.73,111.81,34.52,8.82
30/10/2021 00:00,58.33,115.52,35.76,7.37
31/10/2021 00:00,56,112.62,37.59,6.8
01/11/2021 00:00,54.35,113.36,48.99,13.25
02/11/2021 00:00,35.94,76.19,42.41,6.35
03/11/2021 00:00,12.27,32.45,32.76,4.25
04/11/2021 00:00,19.73,41.29,32.43,4.18
05/11/2021 00:00,33.2,63.98,34.09,4.6
06/11/2021 00:00,41.15,88.39,35.41,3.97
07/11/2021 00:00,61.87,112.63,38.4,10.83
08/11/2021 00:00,56.39,126.88,39.33,11.86
09/11/2021 00:00,64.92,133.06,41.91,13.67
10/11/2021 00:00,73.62,151.38,47.57,13.92
11/11/2021 00:00,76.5,156.85,40.67,13.09
12/11/2021 00:00,47.35,108.87,41.25,8.3
13/11/2021 00:00,16.55,41.79,37.48,3.49
14/11/2021 00:00,11.9,36.58,39.58,4.8
15/11/2021 00:00,11.89,36.44,36.74,1.85
16/11/2021 00:00,8.07,29.07,33.07,2.47
17/11/2021 00:00,10.84,31.93,35.05,2.26
18/11/2021 00:00,26.28,61,39.28,3.27
19/11/2021 00:00,14.98,38.75,34.07,4.11
20/11/2021 00:00,7.45,20.89,32.2,2.44
21/11/2021 00:00,7.07,17.72,32.56,2.34
22/11/2021 00:00,8.62,34.32,38.79,4.46
23/11/2021 00:00,17.16,51.98,37.33,3.97
24/11/2021 00:00,32.7,64.91,40.31,3.95
25/11/2021 00:00,41.27,86,40.84,6.82
26/11/2021 00:00,50.65,101.35,43.82,6.02
27/11/2021 00:00,53.58,102.47,44.87,6.49
28/11/2021 00:00,53.73,102.22,38.84,6.92
29/11/2021 00:00,72.63,120.03,37.82,6.93
30/11/2021 00:00,55.2,110.03,48.25,8.89
01/12/2021 00:00,65.29,121.61,45.02,8.2
02/12/2021 00:00,70.77,123.07,39.1,4.49
03/12/2021 00:00,74.7,140.84,43.44,6.26
04/12/2021 00:00,63.16,131.65,43.59,15.31
05/12/2021 00:00,56.83,125.16,43.68,15
06/12/2021 00:00,31.98,74.12,36.28,6.34
07/12/2021 00:00,38.1,92.51,40.38,7.27
08/12/2021 00:00,49.29,99.21,42.86,9.76
09/12/2021 00:00,41.9,89.58,42.17,6.52
10/12/2021 00:00,32.17,68.55,41.58,4.52
11/12/2021 00:00,48.82,96.42,42.65,6.63
12/12/2021 00:00,58.53,109.51,42.62,8.79
13/12/2021 00:00,57.12,110.22,49.28,7.66
14/12/2021 00:00,68.61,125.17,46.22,5.69
15/12/2021 00:00,69.61,142.09,48.89,12.98
16/12/2021 00:00,61.82,131.43,49.62,9.48
17/12/2021 00:00,61.03,143.86,56.26,11.33
18/12/2021 00:00,53.46,124.36,51.6,10.34
19/12/2021 00:00,72.36,139.02,51.18,10.92
20/12/2021 00:00,76.63,150.08,54.45,13.08
21/12/2021 00:00,60.8,100.3,50.2,12.14
22/12/2021 00:00,49.91,129.03,82.45,13.15
23/12/2021 00:00,58.11,136.33,83.16,11.64
24/12/2021 00:00,66.54,133.53,59.75,7.11
25/12/2021 00:00,68.31,129.38,57.09,8.59
26/12/2021 00:00,73.53,139.25,55.39,5.83
27/12/2021 00:00,62.1,109.6,42.83,4.55
28/12/2021 00:00,48.16,87.32,35.2,3.59
29/12/2021 00:00,37.3,79.08,40.43,3.72
30/12/2021 00:00,39.14,78.67,39.97,2.96
31/12/2021 00:00,52.99,98.03,41.99,4.53
01/01/2022 00:00,57.68,100.73,43.66,6.08
02/01/2022 00:00,59.12,102,44.43,4.03
03/01/2022 00:00,59.1,107.81,49.26,6.14
04/01/2022 00:00,66.78,123.05,50.52,7.56
05/01/2022 00:00,64.65,114.49,40.21,4.72
06/01/2022 00:00,45.55,88.42,39.95,4.02
07/01/2022 00:00,32.47,69.45,40.3,3.69
08/01/2022 00:00,22.76,52.33,30.77,3.22
09/01/2022 00:00,26.27,61.32,33.2,3.42
10/01/2022 00:00,28.31,62.03,31.87,3.45
11/01/2022 00:00,26.68,59.41,32.05,2.64
12/01/2022 00:00,31.96,65.21,39.3,3.3
13/01/2022 00:00,26.64,54.31,34.31,2.87
14/01/2022 00:00,22.52,53.2,35.18,3.81
15/01/2022 00:00,28.37,61.73,35.49,3.34
16/01/2022 00:00,39.7,61.52,36.03,4.12
17/01/2022 00:00,35.25,64.64,38.12,3.31
18/01/2022 00:00,43.75,81.7,37.94,4.23
19/01/2022 00:00,49.18,108.26,50.54,6.85
20/01/2022 00:00,62.72,131.39,52.76,5.96
21/01/2022 00:00,45.98,104.22,44.34,9.41
22/01/2022 00:00,36.23,101.32,45.73,6.98
23/01/2022 00:00,26.75,80.47,38.69,4.6
24/01/2022 00:00,37.7,117.67,36.28,4.99
25/01/2022 00:00,81.33,None,40.51,6.15
26/01/2022 00:00,82.5,None,41.9,8.46
27/01/2022 00:00,72.66,185,44.68,18.53
28/01/2022 00:00,41.57,134.25,41.2,10.97
29/01/2022 00:00,35.87,99.39,58.21,18.46
30/01/2022 00:00,66.5,145.5,87.97,5.7
31/01/2022 00:00,69,173,70.5,7.25
01/02/2022 00:00,49.33,114.67,58.6,5.2
02/02/2022 00:00,53,143,46.6,3.4
03/02/2022 00:00,38,77,32.3,3.4
04/02/2022 00:00,49,127.5,36.25,4.1
05/02/2022 00:00,36,151,34.8,6.2
06/02/2022 00:00,None,None,None,None
07/02/2022 00:00,42,129,45.15,5.3
08/02/2022 00:00,51,135,40.58,2.9
09/02/2022 00:00,37.33,107.44,33.34,2.54
10/02/2022 00:00,43.5,111.5,37.4,3.45
11/02/2022 00:00,64.42,146.98,38.51,6.94
12/02/2022 00:00,53.76,132.07,52.71,18.02
13/02/2022 00:00,45.12,125.99,58.37,7.95
14/02/2022 00:00,53.43,117.55,48.2,3.82
15/02/2022 00:00,50.69,112.29,38.94,4.51
16/02/2022 00:00,45.33,106.77,40.62,3.7
17/02/2022 00:00,41.23,100.02,36.16,4.1
18/02/2022 00:00,38.6,91.53,32.67,2.3
19/02/2022 00:00,36,102,39.94,3.72
20/02/2022 00:00,40.36,106.16,44.56,5.52
21/02/2022 00:00,46.8,128,60.84,9.67
22/02/2022 00:00,49.35,123.64,52.16,9.84
23/02/2022 00:00,32.67,88.78,38.83,5.16
24/02/2022 00:00,27.75,80.22,41.62,3.31
25/02/2022 00:00,23.47,79.44,37.44,3.16
26/02/2022 00:00,19.67,80.39,34.26,3.16
27/02/2022 00:00,14.19,54.51,31.53,3.41
28/02/2022 00:00,13,67.75,35.4,2.87
01/03/2022 00:00,13.36,56.04,36.13,3.7
02/03/2022 00:00,17.62,67.32,37.98,3.08
03/03/2022 00:00,23.29,79.22,37.04,3.79
04/03/2022 00:00,27.33,84.02,13.62,3.36
05/03/2022 00:00,29.11,89.06,33.62,3.73
06/03/2022 00:00,30.49,86.26,35.85,4.42
07/03/2022 00:00,25.72,75.39,36.13,3.7
08/03/2022 00:00,43.2,109.02,44.15,5.75
09/03/2022 00:00,53.02,130.18,53.98,6.01
10/03/2022 00:00,65.35,139.82,54.05,6.95
11/03/2022 00:00,58.76,129.15,42.85,5.6
12/03/2022 00:00,60.42,125.25,53.05,6.3
13/03/2022 00:00,60.48,145.06,60.58,6.04
14/03/2022 00:00,46.48,130.8,52.46,10.86
15/03/2022 00:00,45.8,132.36,61.6,11.45
16/03/2022 00:00,40.71,133.66,53.46,5.7
17/03/2022 00:00,43.09,142.29,60.15,6.98
18/03/2022 00:00,52.5,136.2,46.58,6.42
19/03/2022 00:00,40.27,107.92,38.55,4.24
20/03/2022 00:00,39.31,108.33,37.09,4.85
21/03/2022 00:00,45.11,128.21,42.64,4.76
22/03/2022 00:00,53.61,124.88,34.73,4.97
23/03/2022 00:00,57.85,149.35,31.91,4.68
24/03/2022 00:00,56.52,128.72,36.3,4.68
25/03/2022 00:00,51.75,119.71,35.83,2.23
26/03/2022 00:00,44.02,115.65,35.18,2.89
27/03/2022 00:00,46.17,123.29,38.27,5.32
28/03/2022 00:00,44.42,124.57,38.21,4.01
29/03/2022 00:00,46.34,123.3,40.01,4.02
30/03/2022 00:00,51.71,143.28,40.65,5.21
31/03/2022 00:00,49.64,147,37.16,3.92
01/04/2022 00:00,53.2,130.14,33.41,3.85
02/04/2022 00:00,40.46,99.66,27.85,5.39
03/04/2022 00:00,42.01,98.97,26.53,4.73
04/04/2022 00:00,37.22,104.17,27.28,4.63
05/04/2022 00:00,29.91,98.92,38.23,3.31
06/04/2022 00:00,32.16,103.58,48.26,3.25
07/04/2022 00:00,39.79,125.04,50.75,4.28
08/04/2022 00:00,31.63,108.6,49.02,3.12
09/04/2022 00:00,20.66,82.62,48.64,3.26
10/04/2022 00:00,19.14,72.78,48.87,2.42
11/04/2022 00:00,21.28,85.34,47.95,4.44
12/04/2022 00:00,21.43,90,52.66,3.35
13/04/2022 00:00,21.14,89.41,54.38,3.37
14/04/2022 00:00,19.42,82.73,50.42,3.66
15/04/2022 00:00,28.68,99.53,56.44,3.51
16/04/2022 00:00,31.59,100.33,63.82,3.82
17/04/2022 00:00,35.28,98.81,63.5,3.24
18/04/2022 00:00,37.47,114.2,61.53,3.17
19/04/2022 00:00,35.62,104.59,65.29,3.59
20/04/2022 00:00,36.55,104.21,62.52,4.06
21/04/2022 00:00,39.71,105.21,59.48,3.52
22/04/2022 00:00,None,90.96,71.7,3.02
23/04/2022 00:00,25.76,76.16,58.64,2.77
24/04/2022 00:00,26.69,85.37,55.68,3.19
25/04/2022 00:00,50.38,128.66,64.98,6.09
26/04/2022 00:00,31.07,91.47,59.45,2.78
27/04/2022 00:00,41.95,120.13,68.71,4.12
28/04/2022 00:00,35.87,97.25,57.9,2.79
29/04/2022 00:00,40.07,105.81,79.38,4.62
30/04/2022 00:00,38.4,98.84,63.67,3.35
01/05/2022 00:00,39.88,122.19,71.08,4.02
02/05/2022 00:00,30.79,101.84,64.55,2.8
03/05/2022 00:00,45.68,132.81,66.26,5.23
04/05/2022 00:00,26.14,72.99,57.47,3.38
05/05/2022 00:00,34.14,98.52,74.1,3.33
06/05/2022 00:00,34.8,110.31,68.28,4.17
07/05/2022 00:00,37.11,112.98,62.11,3.07
08/05/2022 00:00,40.79,117.8,59.17,3.78
09/05/2022 00:00,50.38,152.42,61.66,6.49
10/05/2022 00:00,52.24,155.21,67.78,7.89
11/05/2022 00:00,23.42,72.27,57.11,3.94
12/05/2022 00:00,14.77,47.46,56.78,2.68
13/05/2022 00:00,28.99,80.1,56.37,2.61
14/05/2022 00:00,32.56,112.53,52.65,4.41
15/05/2022 00:00,34.77,103.53,59.87,3.61
16/05/2022 00:00,32.06,82.75,51.77,2.67
17/05/2022 00:00,30.16,74.54,50.48,3.2
18/05/2022 00:00,35.9,99.31,60.98,3.26
19/05/2022 00:00,13.79,49.72,53.57,2.39
20/05/2022 00:00,15.44,43.14,53.67,1.9
21/05/2022 00:00,30.34,101.94,57.79,2.15
22/05/2022 00:00,24.33,104,44.35,2.83
23/05/2022 00:00,19.44,87.43,44.88,3.75
24/05/2022 00:00,20.13,90.22,46.94,3.51
25/05/2022 00:00,31.72,111.5,50.01,3.03
26/05/2022 00:00,30.33,110.5,51.15,3.21
27/05/2022 00:00,22.83,102.31,49.54,2.97
28/05/2022 00:00,19.76,85.41,45.74,3.47
29/05/2022 00:00,20.8,100.94,47.13,1.89
30/05/2022 00:00,28.18,118.98,50.06,3.47
31/05/2022 00:00,25.1,93.18,51.43,3.36
01/06/2022 00:00,25.54,78.61,51.33,2.16
02/06/2022 00:00,36.82,115.53,53.72,3.46
03/06/2022 00:00,23.04,88.42,45.45,2.99
04/06/2022 00:00,None,None,None,None
05/06/2022 00:00,None,None,None,None
06/06/2022 00:00,25.7,86.9,45.3,1.96
07/06/2022 00:00,21.2,86.86,48.61,3.08
08/06/2022 00:00,22.39,82.49,46.98,3.88
09/06/2022 00:00,15.03,47.08,45.44,2.49
10/06/2022 00:00,6.52,34.32,43.35,2.45
11/06/2022 00:00,4.52,22.53,43.81,2.83
12/06/2022 00:00,5.16,23.33,48.59,3.33
13/06/2022 00:00,5.38,31.54,44.66,3.36
14/06/2022 00:00,9.35,35.06,54.76,3.46
15/06/2022 00:00,10.06,39.08,49.77,2.35
16/06/2022 00:00,15.17,54.49,52.27,3.91
17/06/2022 00:00,19.62,65.94,52.67,3.96
18/06/2022 00:00,20.64,59.57,51.92,4.33
19/06/2022 00:00,12.2,40.22,54.5,2.12
20/06/2022 00:00,5,27.12,49.61,2.83
21/06/2022 00:00,None,17.52,43.9,2.91
22/06/2022 00:00,10.38,30.57,50.12,2.6
23/06/2022 00:00,8.37,26.92,47.49,1.42
24/06/2022 00:00,3.2,15.43,49.13,1.19
25/06/2022 00:00,3.33,20.5,47.35,1.85
26/06/2022 00:00,3.5,22.25,47.25,1.8
27/06/2022 00:00,11.2,41,44.45,2.44
28/06/2022 00:00,6.4,17.82,42.88,2.26
29/06/2022 00:00,10.86,34.1,44.45,1.55
30/06/2022 00:00,6.97,27.59,44.06,2.01
01/07/2022 00:00,7.86,23.81,39.57,2.85
02/07/2022 00:00,11.44,35.15,42.85,3.42
03/07/2022 00:00,15.85,46.07,45.16,2.9
04/07/2022 00:00,14.14,41.13,47.04,4.07
05/07/2022 00:00,5.23,14.55,39.18,2.25
06/07/2022 00:00,8.58,21.86,39.61,1.86
07/07/2022 00:00,8.67,None,39.17,2.19
08/07/2022 00:00,9.13,18.15,35.94,3.04
09/07/2022 00:00,5.69,14.46,32.88,1.22
10/07/2022 00:00,6.6,16.85,30.34,2.68
11/07/2022 00:00,9.06,20.3,28.69,2.32
12/07/2022 00:00,5.46,13.01,29.83,2.06
13/07/2022 00:00,6.64,13.29,27.46,1.59
14/07/2022 00:00,6.85,19.49,30.69,2.13
15/07/2022 00:00,9.6,33.97,33.94,2.24
16/07/2022 00:00,11.44,34.18,38.23,2.64
17/07/2022 00:00,7.31,23.54,42.7,2.84
18/07/2022 00:00,7.85,22.91,42.89,1.95
19/07/2022 00:00,10.63,45.04,29.26,2.67
20/07/2022 00:00,14.03,50.44,23.56,2.58
21/07/2022 00:00,12.57,42.67,26.01,2.35
22/07/2022 00:00,4.27,13.31,47.38,1.35
23/07/2022 00:00,8.66,24.65,41.63,2.56
24/07/2022 00:00,9.62,29.17,40.4,3
25/07/2022 00:00,11.48,35.52,44.82,3.16
26/07/2022 00:00,7.55,19.81,47,2.09
27/07/2022 00:00,14.15,38.65,51.97,2.58
28/07/2022 00:00,16.68,51.1,50.74,2.75
29/07/2022 00:00,18.91,51.42,40.99,2.78
30/07/2022 00:00,14.01,39.52,30.97,2.75
31/07/2022 00:00,12.8,36.35,27.77,2.12
01/08/2022 00:00,18.75,55.07,34.41,2.01
02/08/2022 00:00,19.28,62.23,36.33,2.26
03/08/2022 00:00,14.4,42.45,34.74,2.48
04/08/2022 00:00,11.95,40.58,33.21,2.36
05/08/2022 00:00,5.41,21.69,29.68,1.44
06/08/2022 00:00,4.86,20.76,37.84,2.46
07/08/2022 00:00,3.99,15.85,44.49,2.22
08/08/2022 00:00,2.07,9.93,41,2.68
09/08/2022 00:00,9.28,23.5,35.81,2.43
10/08/2022 00:00,7.96,30.22,38.46,2.9
11/08/2022 00:00,6.32,26.67,44.19,2.24
12/08/2022 00:00,6.09,25.03,41.58,2.63
13/08/2022 00:00,6.1,25.7,43.31,3.06
14/08/2022 00:00,4.44,18.69,46.64,2.89
15/08/2022 00:00,4.28,18.08,50.13,3.45
16/08/2022 00:00,4.95,26.94,43.11,4.04
17/08/2022 00:00,7.62,34.55,29.3,2.01
18/08/2022 00:00,8.31,34.97,29.39,2.48
19/08/2022 00:00,7.38,31.91,28.42,2.53
20/08/2022 00:00,6.87,28.52,27.69,2.97
21/08/2022 00:00,7.33,34.39,27.69,2.5
22/08/2022 00:00,9.9,41.73,30.82,1.96
23/08/2022 00:00,5.45,32.83,32.98,2.57
24/08/2022 00:00,6.53,28.03,33.37,2.98
25/08/2022 00:00,10.39,32.48,35.16,3.33
26/08/2022 00:00,13.69,55.84,38.03,3.06
27/08/2022 00:00,17.21,63.26,36.4,3.01
28/08/2022 00:00,18.53,60.93,35.36,2.02
29/08/2022 00:00,33.6,90.8,41.92,3.55
30/08/2022 00:00,17.65,49.58,41.31,3.82
31/08/2022 00:00,9.08,33.99,34.49,3.63
01/09/2022 00:00,6.59,29.11,39.43,2.63
02/09/2022 00:00,6.76,28.77,40.97,2.67
03/09/2022 00:00,7.86,30.33,37.41,3.43
04/09/2022 00:00,12.31,46.2,39.82,4.96
05/09/2022 00:00,14.12,48.77,42.02,2.88
06/09/2022 00:00,15.72,49.63,48.16,4.28
07/09/2022 00:00,13.7,41.76,44.8,5.64
08/09/2022 00:00,7.59,23.86,39.57,4.07
09/09/2022 00:00,7.87,24.57,44.43,4.33
10/09/2022 00:00,5.74,15.96,41.03,4.01
11/09/2022 00:00,3.19,9.85,34.87,6
12/09/2022 00:00,2.06,15.51,35.95,3.47
13/09/2022 00:00,6.47,24.06,28.71,3.35
14/09/2022 00:00,6.25,24.22,18.56,5.01
15/09/2022 00:00,6.96,28.77,21.92,5.17
16/09/2022 00:00,5.52,24.24,25.36,6.27
17/09/2022 00:00,None,34.33,32.43,4.6
18/09/2022 00:00,16,28,23.8,8
19/09/2022 00:00,10.33,34.33,27.5,1.8
20/09/2022 00:00,9.6,23.5,32.39,5.7
21/09/2022 00:00,21.54,67.78,34.13,3.76
22/09/2022 00:00,14.85,45.03,33.83,3.18
23/09/2022 00:00,10.9,45.17,30.71,4.68
24/09/2022 00:00,8.6,35.84,33.06,4.69
25/09/2022 00:00,13.21,49.62,39.2,5.15
26/09/2022 00:00,23.75,72.3,38.15,4.96
27/09/2022 00:00,16,51.25,32.84,4.89
28/09/2022 00:00,23.91,68.65,31.68,5.94
29/09/2022 00:00,18.31,47.82,31.83,4.06
30/09/2022 00:00,34.86,95.78,36.92,4.89
01/10/2022 00:00,25.22,82.39,32.28,3.69
02/10/2022 00:00,14.17,54.07,31.26,6.27
03/10/2022 00:00,19.79,73.82,35.87,4.53
04/10/2022 00:00,24.91,87.08,28.45,4.31
05/10/2022 00:00,30.54,84.45,34.02,5.51
06/10/2022 00:00,9.06,24.95,30.12,4.96
07/10/2022 00:00,9.07,26.74,27.64,5.97
08/10/2022 00:00,8.24,32.86,29.29,5.36
09/10/2022 00:00,9.23,31.5,33.4,5.68
10/10/2022 00:00,4.07,22.82,28.88,5.03
11/10/2022 00:00,5.37,22.31,50.07,3.41
12/10/2022 00:00,9.51,31.12,29.91,3.8
13/10/2022 00:00,12.04,41.55,35.55,3.19
14/10/2022 00:00,13.07,43,19.18,4.06
15/10/2022 00:00,12.66,39.54,22.13,3.8
16/10/2022 00:00,4.55,20.87,10.91,5.17
17/10/2022 00:00,3.78,24.73,13.38,4.23
18/10/2022 00:00,13.09,45.75,30.15,4.09
19/10/2022 00:00,24.89,77.23,36.73,4.67
20/10/2022 00:00,21.6,60.75,35.06,4.32
21/10/2022 00:00,33.36,79.93,34.58,4.46
22/10/2022 00:00,33.45,96.03,35.3,7.6
23/10/2022 00:00,40.84,117.54,45.83,15.58
24/10/2022 00:00,36.38,112.55,42.74,8.67
25/10/2022 00:00,36.16,102.09,39.85,8.34
26/10/2022 00:00,49.3,126.64,51.6,6.87
27/10/2022 00:00,45.49,109.07,50.56,7
28/10/2022 00:00,33.73,103.82,46.25,10.82
29/10/2022 00:00,33.02,108.1,39.58,13.34
30/10/2022 00:00,32.54,102.92,38.59,10.62
31/10/2022 00:00,46.59,131.21,40.9,12.36
01/11/2022 00:00,46.24,117.25,47.45,7.75
02/11/2022 00:00,55.68,142.72,50.19,13.64
03/11/2022 00:00,53.03,127.92,44.77,11.67
04/11/2022 00:00,46.51,121.01,45.53,10.94
05/11/2022 00:00,37.7,101.59,46.88,5.51
06/11/2022 00:00,41.92,107.94,55.81,1.42
07/11/2022 00:00,52.6,139.2,62.64,3
08/11/2022 00:00,45.06,132.73,56.23,3.92
09/11/2022 00:00,48.29,123.57,60.44,4.21
10/11/2022 00:00,46.49,122.6,42.33,6.51
11/11/2022 00:00,49.49,140.24,39.64,11.82
12/11/2022 00:00,44.84,120.74,39.6,8.65
13/11/2022 00:00,49.93,122.78,46.64,12.74
14/11/2022 00:00,50.87,130.24,49.99,6.59
15/11/2022 00:00,55.93,134.45,50.52,8.64
16/11/2022 00:00,45.39,115.21,55.31,15.28
17/11/2022 00:00,49.87,139.7,58.42,9.37
18/11/2022 00:00,50.33,126.97,41.77,9.41
19/11/2022 00:00,64.05,145.34,43.04,10.56
20/11/2022 00:00,59.45,133.08,45.04,15.85
21/11/2022 00:00,57.65,134.65,45.09,9.51
22/11/2022 00:00,64.63,149.76,53.43,11.79
23/11/2022 00:00,62.92,141.85,58.4,5.26
24/11/2022 00:00,57.49,124.89,59.44,2.75
25/11/2022 00:00,None,146.96,58.38,3.43
26/11/2022 00:00,63.32,140,63.52,16.84
27/11/2022 00:00,64.47,140.7,52.72,8.4
28/11/2022 00:00,54.49,125.63,52.45,9.02
29/11/2022 00:00,54.91,126.03,53.7,8.46
30/11/2022 00:00,63.56,138.75,70.07,12.17
01/12/2022 00:00,66.9,139.91,53.22,4.28
02/12/2022 00:00,68.57,139.91,56.22,1.57
03/12/2022 00:00,47.53,104.41,48.43,2.11
04/12/2022 00:00,61.2,122.94,43.86,2.31
05/12/2022 00:00,74.31,159.01,43.85,8.15
06/12/2022 00:00,59.45,134.62,52.5,6.41
07/12/2022 00:00,58.93,150.82,40.45,4.42
08/12/2022 00:00,58,147.8,42.35,14.37
09/12/2022 00:00,70.51,166.18,58.65,27.83
10/12/2022 00:00,57.74,128.45,42,15.98
11/12/2022 00:00,26.35,57.75,35.65,1.59
12/12/2022 00:00,17.83,46.22,34.31,1.48
13/12/2022 00:00,13.58,36.55,32.2,1.94
14/12/2022 00:00,14.1,37.63,39.56,1.01
15/12/2022 00:00,34.02,80.88,51.6,1.49
16/12/2022 00:00,53.44,117.26,64.49,1.76
17/12/2022 00:00,63.87,139.47,55.01,1.63
18/12/2022 00:00,43.14,106.86,42.51,7.52
19/12/2022 00:00,53.42,125.2,63.12,5.62
20/12/2022 00:00,61.68,142.43,77.26,4.63
21/12/2022 00:00,57.16,132.49,71.64,4.33
22/12/2022 00:00,54.66,128.1,72.94,3.59
23/12/2022 00:00,47.63,117.66,76.9,4.84
24/12/2022 00:00,60.63,141.38,61.38,5.02
25/12/2022 00:00,37.81,92.68,42.42,1.12
26/12/2022 00:00,20.19,57.15,34.56,1.4
27/12/2022 00:00,15.83,49.8,34.97,2.76
28/12/2022 00:00,20.45,70.52,46.16,4.06
29/12/2022 00:00,32.26,97.89,59.19,1.16
30/12/2022 00:00,48.88,123.46,66.67,2.69
31/12/2022 00:00,42.77,109,52.54,3.58
01/01/2023 00:00,37.26,92.88,39.94,3.47
02/01/2023 00:00,36.79,92.61,34.62,1.96
03/01/2023 00:00,36.95,92.99,35.88,1.11
04/01/2023 00:00,29.53,83.04,38.48,0.89
05/01/2023 00:00,45.26,99.2,34.89,1.07
06/01/2023 00:00,69.87,137.49,42.84,1.98
07/01/2023 00:00,61.11,141.18,40.84,5.97
08/01/2023 00:00,45.44,115.39,57.68,14.21
