From Date,PM2.5,PM10,NO2,SO2
07/07/2018 00:00,34.01,86.27,24.39,9.85
08/07/2018 00:00,32.87,85.87,25.86,9.11
09/07/2018 00:00,23.27,54.73,28.16,8.51
10/07/2018 00:00,21.88,51.62,16.21,8.37
11/07/2018 00:00,21.75,55.53,18.8,6.16
12/07/2018 00:00,12.81,19.84,14.48,4.4
13/07/2018 00:00,15.46,39.89,12.83,7.27
14/07/2018 00:00,28.93,73.36,20.23,11.83
15/07/2018 00:00,18.22,51.66,19.89,7.37
16/07/2018 00:00,13.25,22.68,14.12,6.53
17/07/2018 00:00,14.54,35.06,11.82,5.9
18/07/2018 00:00,20.41,67,11.51,8.1
19/07/2018 00:00,17.86,53.22,13.41,8.2
20/07/2018 00:00,17.89,45.61,13.82,10.08
21/07/2018 00:00,26.7,73.09,12.51,7.94
22/07/2018 00:00,26.4,69,11.9,7.22
23/07/2018 00:00,23.08,71.09,12.3,7.01
24/07/2018 00:00,18.06,63.36,11.25,7.12
25/07/2018 00:00,22.7,78.12,10.92,9.4
26/07/2018 00:00,18.41,65.75,11.89,8.56
27/07/2018 00:00,15.79,55.16,10.5,6.08
28/07/2018 00:00,27.2,82.97,14.14,9.64
29/07/2018 00:00,38.78,109.37,12.79,10.92
30/07/2018 00:00,38.49,137.83,13.56,11.04
31/07/2018 00:00,25.6,99.15,11.61,9.4
01/08/2018 00:00,28.46,91.95,9.78,6.64
02/08/2018 00:00,34.31,97.62,11.2,7.1
03/08/2018 00:00,41.43,132.61,13.74,7.3
04/08/2018 00:00,28.1,108.29,11.61,8
05/08/2018 00:00,27.05,82.37,10.8,8.82
06/08/2018 00:00,31.78,101.15,11.65,8.01
07/08/2018 00:00,25.75,75.46,12.94,9.07
08/08/2018 00:00,23.39,68.74,11.7,8.51
09/08/2018 00:00,22.17,46.65,12.48,7.55
10/08/2018 00:00,25.42,55.22,12.82,7.38
11/08/2018 00:00,24.25,48.63,11.93,6.71
12/08/2018 00:00,18.14,52.48,11.98,5.53
13/08/2018 00:00,12.84,30.26,10.88,6.89
14/08/2018 00:00,25.92,63.49,13.42,9.1
15/08/2018 00:00,29.53,79.95,10.38,10.78
16/08/2018 00:00,8.77,13.88,8.24,5.08
17/08/2018 00:00,28.3,65.69,13.7,10.68
18/08/2018 00:00,27.94,82.83,13.99,13.03
19/08/2018 00:00,33.16,79.82,11.84,8.09
20/08/2018 00:00,22.66,60.8,12.08,6.29
21/08/2018 00:00,13.66,36.19,11.18,6.18
22/08/2018 00:00,16.7,49.81,12.34,8.63
23/08/2018 00:00,23.17,70.87,11.02,10.88
24/08/2018 00:00,29.04,92.09,13.4,17.25
25/08/2018 00:00,37.25,100.64,14.65,17.11
26/08/2018 00:00,31.25,86.91,12.99,11.61
27/08/2018 00:00,28.89,75.17,12.06,10.29
28/08/2018 00:00,21.28,62.57,11.76,10.22
29/08/2018 00:00,36.52,99.03,17.84,21.27
30/08/2018 00:00,30.61,95.75,11.36,8.93
31/08/2018 00:00,26.68,78.99,10.42,8.33
01/09/2018 00:00,35.15,93.53,13.3,10.93
02/09/2018 00:00,32.4,89.07,13.61,13.63
03/09/2018 00:00,27.22,69.87,12.82,14.04
04/09/2018 00:00,29.47,84.69,12.3,9.92
05/09/2018 00:00,46.18,108.3,11.23,10.13
06/09/2018 00:00,34.28,88.78,13.36,8.99
07/09/2018 00:00,36.66,104.9,15.71,11.7
08/09/2018 00:00,32.14,86.58,14.77,9.49
09/09/2018 00:00,41.15,112.9,14.19,10.98
10/09/2018 00:00,29.52,82.23,13.32,4.94
11/09/2018 00:00,29.88,63.07,15.47,4.05
12/09/2018 00:00,37.76,76.77,19.8,8.48
13/09/2018 00:00,40.31,88.59,18.76,6.36
14/09/2018 00:00,42.6,93.01,13.99,5.95
15/09/2018 00:00,49.1,101.24,18.31,5.98
16/09/2018 00:00,79.42,80.87,10,7.9
17/09/2018 00:00,70.76,94.85,12.6,12.94
18/09/2018 00:00,56.18,63.94,12.99,6.6
19/09/2018 00:00,41.59,93.44,15.21,9.88
20/09/2018 00:00,54.78,123.34,14.36,13.38
21/09/2018 00:00,44.43,96.07,24.45,11.86
22/09/2018 00:00,28.28,73,15.14,5.82
23/09/2018 00:00,36.89,70.34,10.83,4.05
24/09/2018 00:00,39.55,69.73,20.9,5.26
25/09/2018 00:00,48.29,105.82,25.87,4.89
26/09/2018 00:00,61.19,133.09,32.97,10.92
27/09/2018 00:00,45.36,89.59,18.67,7.81
28/09/2018 00:00,44.09,89.71,20.59,4.76
29/09/2018 00:00,56.33,111.48,20.72,7.24
30/09/2018 00:00,67.53,98.21,17.33,7.16
01/10/2018 00:00,57.63,95.03,17.47,5.88
02/10/2018 00:00,37.69,77.66,12.25,4.35
03/10/2018 00:00,40.6,91.59,15.43,4.98
04/10/2018 00:00,39.9,90.71,14.54,4.36
05/10/2018 00:00,39.31,107.59,16.23,4.76
06/10/2018 00:00,55.95,129.85,21.11,5.08
07/10/2018 00:00,62.44,127.29,18.05,6.07
08/10/2018 00:00,57.85,130.15,16.84,7
09/10/2018 00:00,55.19,124.28,19.11,12.92
10/10/2018 00:00,55.08,143.61,18.71,13.71
11/10/2018 00:00,60.36,138.59,20.2,27.21
12/10/2018 00:00,58.43,121.23,16.59,16.55
13/10/2018 00:00,54.01,112.11,20.24,14.34
14/10/2018 00:00,52.08,80.59,16.76,7.46
15/10/2018 00:00,53.34,80.88,16.17,6.03
16/10/2018 00:00,50.79,59.48,12.73,3.46
17/10/2018 00:00,46.69,44.61,16.49,4.44
18/10/2018 00:00,43.44,45.45,15.16,4.74
19/10/2018 00:00,41.47,72.36,12.92,4.28
20/10/2018 00:00,56.09,107.71,19.9,5.3
21/10/2018 00:00,58.42,108.96,16.79,4.29
22/10/2018 00:00,69.46,146.21,35.69,19.99
23/10/2018 00:00,71.13,136.37,28.78,6.56
24/10/2018 00:00,69.8,117.25,21.88,6.76
25/10/2018 00:00,56.43,92.48,21.82,6.38
26/10/2018 00:00,46.36,90.53,24.09,6.37
27/10/2018 00:00,53.66,118.29,23.82,10.92
28/10/2018 00:00,47.91,76.34,16.22,9.07
29/10/2018 00:00,45.45,77.46,16.18,9.44
30/10/2018 00:00,47.48,70.89,15.96,7.35
31/10/2018 00:00,51.62,83.24,16.19,7.65
01/11/2018 00:00,45.25,80.06,22.5,5.45
02/11/2018 00:00,27.72,49.69,17.61,3.79
03/11/2018 00:00,26.29,52.61,15.27,3.45
04/11/2018 00:00,23.16,29.21,11.97,2.9
05/11/2018 00:00,32.24,59.72,18.28,3.32
06/11/2018 00:00,44.93,83.12,20.73,4.1
07/11/2018 00:00,54.58,88.38,15.49,5.25
08/11/2018 00:00,58.91,103.26,12.15,4.59
09/11/2018 00:00,60.95,128.34,18.89,4.39
10/11/2018 00:00,65.01,119.34,16,6.73
11/11/2018 00:00,47.02,98.77,14.78,7.74
12/11/2018 00:00,54.27,121.65,16.18,10.17
13/11/2018 00:00,54.87,121.21,17.96,10.51
14/11/2018 00:00,62.88,141.66,25.73,10.62
15/11/2018 00:00,47.15,101.73,21.95,10.1
16/11/2018 00:00,36.22,92.06,21.17,4.31
17/11/2018 00:00,21.29,60.54,13.98,3.83
18/11/2018 00:00,17.9,45.28,10.73,3.94
19/11/2018 00:00,24.25,63.72,14.13,3.37
20/11/2018 00:00,None,None,None,None
21/11/2018 00:00,45.2,116.84,17.99,5.97
22/11/2018 00:00,62.59,133.84,19.28,4.83
23/11/2018 00:00,64.62,128.91,20.72,5.56
24/11/2018 00:00,66.56,143.23,23.39,7.36
25/11/2018 00:00,62.84,129.04,20.38,6.93
26/11/2018 00:00,54.34,131.04,21.41,6.61
27/11/2018 00:00,65.79,145.93,29.28,6.5
28/11/2018 00:00,71.86,148.27,25.76,5.05
29/11/2018 00:00,61.67,131.44,23.92,5.79
30/11/2018 00:00,60.77,123.34,22.9,7.79
01/12/2018 00:00,65.33,126.29,22.62,5.64
02/12/2018 00:00,70.29,133.72,23.22,4.42
03/12/2018 00:00,73.48,136.19,21.01,4.36
04/12/2018 00:00,76.99,136.65,19.77,4.18
05/12/2018 00:00,64.97,110.93,18.64,4.13
06/12/2018 00:00,64.68,105.27,13.91,3.54
07/12/2018 00:00,60.39,88.34,9.45,3.14
08/12/2018 00:00,76.11,116.72,13.19,3.46
09/12/2018 00:00,80.63,121.62,12.15,3.91
10/12/2018 00:00,77.51,133.06,16.25,4.1
11/12/2018 00:00,76.62,140.18,18.2,4.87
12/12/2018 00:00,74.86,124.61,14.43,3.65
13/12/2018 00:00,70.27,112.89,16.46,3.3
14/12/2018 00:00,75.62,105.66,18.24,4.5
15/12/2018 00:00,70.8,99.2,13.29,6.21
16/12/2018 00:00,74.18,119.3,13.61,6.5
17/12/2018 00:00,50.7,63.49,9.99,4.47
18/12/2018 00:00,14.5,19.26,8.6,3.82
19/12/2018 00:00,23.31,50.12,10.63,3.53
20/12/2018 00:00,33.09,68.48,18.64,4.68
21/12/2018 00:00,46.61,90.11,21.22,5.02
22/12/2018 00:00,65.02,118.46,19.87,4.03
23/12/2018 00:00,79.37,143.7,16.95,4.35
24/12/2018 00:00,74.54,135.48,18.82,4.51
25/12/2018 00:00,76.09,132.84,16.9,4.85
26/12/2018 00:00,74.96,135.99,23.94,4.02
27/12/2018 00:00,62.95,119.08,16.18,5.31
28/12/2018 00:00,59.35,120.57,16.63,6.63
29/12/2018 00:00,66.04,118.71,21.84,7.35
30/12/2018 00:00,68.03,114.69,20.8,7.15
31/12/2018 00:00,56.31,110.02,25.2,8.16
01/01/2019 00:00,61.73,112.03,29.22,13.94
02/01/2019 00:00,70.01,144.36,33.71,6.91
03/01/2019 00:00,69.74,152.95,42.21,5.56
04/01/2019 00:00,76.62,149.54,31.06,5.25
05/01/2019 00:00,74.53,139.01,28.67,4.54
06/01/2019 00:00,77.69,150.63,22.97,3.8
07/01/2019 00:00,73.76,145.56,24.34,3.69
08/01/2019 00:00,70.1,157.08,30.23,6.01
09/01/2019 00:00,69.72,151.8,38.3,8.78
10/01/2019 00:00,72.34,146.3,33.86,6.13
11/01/2019 00:00,78.8,142.91,30.26,3.85
12/01/2019 00:00,79.37,135.15,20.86,3.3
13/01/2019 00:00,74.91,113.3,18.89,3.67
14/01/2019 00:00,73.1,125.55,19.07,3.55
15/01/2019 00:00,72.39,114.29,15.57,4.5
16/01/2019 00:00,72.93,126.49,17.51,4.94
17/01/2019 00:00,69.8,142.62,28.43,4.61
18/01/2019 00:00,74.83,143.78,27.87,4.18
19/01/2019 00:00,78.09,153.19,27.73,4.9
20/01/2019 00:00,69.32,131.53,26.36,4.74
21/01/2019 00:00,67.27,125.6,28.91,3.21
22/01/2019 00:00,49.38,96.6,23.45,3.31
23/01/2019 00:00,54.02,101.96,18.21,3
24/01/2019 00:00,59.36,105.15,20.21,3.04
25/01/2019 00:00,37.18,92.84,19.4,3.06
26/01/2019 00:00,35.32,61.23,14.32,3.18
27/01/2019 00:00,47.37,52.63,9.79,2.53
28/01/2019 00:00,65.75,84.67,19.2,3.74
29/01/2019 00:00,58.57,78.19,17.21,5.71
30/01/2019 00:00,51.16,97.39,29.5,6.6
31/01/2019 00:00,65.45,115.22,29.45,4.92
01/02/2019 00:00,70.57,109.9,24.18,3.09
02/02/2019 00:00,65.06,123.41,30.11,3.92
03/02/2019 00:00,60.38,97.96,19.47,2.95
04/02/2019 00:00,64.55,102.93,18.49,3.07
05/02/2019 00:00,63.84,115.37,22.18,3.24
06/02/2019 00:00,68.33,131.04,26.31,3.42
07/02/2019 00:00,60.51,116.8,22.03,3.41
08/02/2019 00:00,56.96,129.29,24.64,4.98
09/02/2019 00:00,49.73,133.13,20.13,5.28
10/02/2019 00:00,52,139.13,27.65,11.2
11/02/2019 00:00,56.58,108.38,18.7,3.46
12/02/2019 00:00,59.82,109.05,19.08,3.17
13/02/2019 00:00,63.98,127.77,23.46,3.56
14/02/2019 00:00,62.53,122.49,23.47,3.1
15/02/2019 00:00,41,110.58,25.35,3.4
16/02/2019 00:00,50.17,107.57,24.43,6.08
17/02/2019 00:00,44.58,91.03,17.09,4.78
18/02/2019 00:00,60.32,122,24.81,3.81
19/02/2019 00:00,52.17,101.67,16.74,3.63
20/02/2019 00:00,34.48,78.18,13.64,3.14
21/02/2019 00:00,39.45,87.46,17.81,2.59
22/02/2019 00:00,46.89,119.53,25.28,3.49
23/02/2019 00:00,58.92,140.7,29.31,4.17
24/02/2019 00:00,46.83,118.25,24.55,4.16
25/02/2019 00:00,48.78,136.6,23,7.18
26/02/2019 00:00,45.53,112.26,24.96,5.07
27/02/2019 00:00,45.19,91.78,17.9,3.93
28/02/2019 00:00,44.05,108.92,19.05,4.5
01/03/2019 00:00,45.53,104.07,18.63,3.8
02/03/2019 00:00,None,None,None,None
03/03/2019 00:00,None,None,None,None
04/03/2019 00:00,None,None,None,None
05/03/2019 00:00,None,None,None,None
06/03/2019 00:00,None,None,None,None
07/03/2019 00:00,55.15,142.6,23.41,5.57
08/03/2019 00:00,60.72,135.48,21.35,5.3
09/03/2019 00:00,46.67,118.59,20.71,3.96
10/03/2019 00:00,45.85,112.27,16.65,3.99
11/03/2019 00:00,35.61,96.53,14.36,3.73
12/03/2019 00:00,45.78,115.33,16.42,4.83
13/03/2019 00:00,44.41,119.34,15.26,6.43
14/03/2019 00:00,38.78,127.7,21.39,3.98
15/03/2019 00:00,49.08,128.52,21.9,7.6
16/03/2019 00:00,40.74,110.3,17.1,4.15
17/03/2019 00:00,40.18,88.39,16.58,3.38
18/03/2019 00:00,40.48,101.45,22,4.67
19/03/2019 00:00,32.93,79.24,15.36,3.45
20/03/2019 00:00,44.4,99.59,14.76,3.64
21/03/2019 00:00,42.07,92.56,12.72,3.65
22/03/2019 00:00,36.22,79.32,12.11,3.7
23/03/2019 00:00,50.39,124.13,17.83,3.98
24/03/2019 00:00,52.97,113.89,15.71,3.82
25/03/2019 00:00,49.43,114.26,17.39,3.58
26/03/2019 00:00,59.18,134.85,22.27,5.2
27/03/2019 00:00,50.4,119.05,17.23,4.07
28/03/2019 00:00,57.83,137.47,21.12,4.12
29/03/2019 00:00,62.49,144.11,23.75,4.43
30/03/2019 00:00,64.81,162.85,25.34,3.68
31/03/2019 00:00,58.41,179.49,24,5.54
01/04/2019 00:00,53.53,155.07,28.19,7.5
02/04/2019 00:00,47.67,117.9,26,4.05
03/04/2019 00:00,48.43,114.97,24.94,4.11
04/04/2019 00:00,38.15,96.89,22.99,3.57
05/04/2019 00:00,34.76,91.67,22.77,8.53
06/04/2019 00:00,40.79,94.13,30.32,8.87
07/04/2019 00:00,30.88,74.56,15.74,4.73
08/04/2019 00:00,32.89,88.88,31.49,4.81
09/04/2019 00:00,43.03,116.17,35.59,5.61
10/04/2019 00:00,47.32,126.31,38.25,5.04
11/04/2019 00:00,30.84,74.89,21.65,5.57
12/04/2019 00:00,33.2,92.55,23.33,4.91
13/04/2019 00:00,28.33,74.22,18.22,3.66
14/04/2019 00:00,36.15,86.91,18.74,4.36
15/04/2019 00:00,35.02,93.11,22.49,4.9
16/04/2019 00:00,44.72,113.7,19.82,6.54
17/04/2019 00:00,32.72,83.48,24.62,7.9
18/04/2019 00:00,40.87,98.98,15.96,4.91
19/04/2019 00:00,31.31,75.68,25.21,3.92
20/04/2019 00:00,27.29,73.09,24.6,4.05
21/04/2019 00:00,28.57,80.21,25.76,3.94
22/04/2019 00:00,28.28,63.13,20.68,4.09
23/04/2019 00:00,37.29,83.38,24.07,7.6
24/04/2019 00:00,33.5,90.79,27.58,4.18
25/04/2019 00:00,39.08,107.82,29.32,5.58
26/04/2019 00:00,43.79,115.4,22.96,5.42
27/04/2019 00:00,54.8,133.52,31.87,5.57
28/04/2019 00:00,47.83,124.34,25.17,6.17
29/04/2019 00:00,40.07,100.16,23.9,5.61
30/04/2019 00:00,42.82,124.93,22.79,3.83
01/05/2019 00:00,41.46,131.43,27.49,5.2
02/05/2019 00:00,49.81,151.61,28.28,12.89
03/05/2019 00:00,50.03,158.16,30.09,19.68
04/05/2019 00:00,47.54,148.27,34.25,26.27
05/05/2019 00:00,50.73,144.17,32,15.8
06/05/2019 00:00,51.89,137.58,31.83,14.43
07/05/2019 00:00,53.34,145.12,46.44,9.05
08/05/2019 00:00,50.97,151.96,44.17,10.98
09/05/2019 00:00,53,138.65,36.58,10.08
10/05/2019 00:00,42.7,132.5,23.69,6.4
11/05/2019 00:00,41.86,115.61,15.97,4.6
12/05/2019 00:00,42.58,178.34,26.77,6.15
13/05/2019 00:00,40.41,110.47,18.89,5.5
14/05/2019 00:00,40.95,100.33,24.06,5.52
15/05/2019 00:00,45.13,114.26,31.43,6.42
16/05/2019 00:00,39.42,106.83,25.25,5.74
17/05/2019 00:00,48.2,121.67,26.19,7.24
18/05/2019 00:00,48.33,147.08,22.74,9.72
19/05/2019 00:00,51.41,142.35,30.41,11.55
20/05/2019 00:00,47.84,101.88,14.57,5.37
21/05/2019 00:00,43.14,129.18,20.95,5.26
22/05/2019 00:00,39.05,98.88,17.92,6.31
23/05/2019 00:00,47.77,117.68,25.6,4.83
24/05/2019 00:00,43.52,100.11,26.1,8.02
25/05/2019 00:00,48.63,124.44,31.04,7.21
26/05/2019 00:00,47.67,136.05,34.24,8.92
27/05/2019 00:00,49.38,142.34,31.68,11.11
28/05/2019 00:00,43.77,123.95,23.52,5.72
29/05/2019 00:00,56.33,143.03,31.02,6.69
30/05/2019 00:00,40.98,111.31,16.6,4.95
31/05/2019 00:00,49.58,111.07,25.29,4.31
01/06/2019 00:00,43.51,116.04,27.68,6.92
02/06/2019 00:00,46.54,135.05,28.41,6.9
03/06/2019 00:00,28.85,79.1,23.21,4.6
04/06/2019 00:00,30.74,68.41,23.17,7.99
05/06/2019 00:00,43.96,102.97,37.35,8.44
06/06/2019 00:00,37.65,111.39,27.38,5.85
