From Date,PM2.5,PM10,NO2,SO2
24/12/2019 00:00,73.68,123.73,60.32,1.97
25/12/2019 00:00,80.97,151.94,63.21,2
26/12/2019 00:00,74.43,129,52.3,1.84
27/12/2019 00:00,67.93,123.92,54.22,2.26
28/12/2019 00:00,79.79,155.09,66.73,2.59
29/12/2019 00:00,79.89,163.07,69.97,2.33
30/12/2019 00:00,77.92,136.54,58.48,1.2
31/12/2019 00:00,60.55,97.01,50.23,1.56
01/01/2020 00:00,57.27,99.88,48.72,1.47
02/01/2020 00:00,48.41,80.7,43.93,1.58
03/01/2020 00:00,46.59,68.19,36.88,1.01
04/01/2020 00:00,72.3,127.89,49.28,1.45
05/01/2020 00:00,79.64,139.89,53.17,2.44
06/01/2020 00:00,70.7,114.68,53.58,1.89
07/01/2020 00:00,66.66,107.65,48.68,1.61
08/01/2020 00:00,51.76,81.42,35.4,1.23
09/01/2020 00:00,56.94,93.17,40.39,1.57
10/01/2020 00:00,81.01,143.27,46.34,2.35
11/01/2020 00:00,79.31,154.04,63.69,2.38
12/01/2020 00:00,78.31,153.22,60.04,1.97
13/01/2020 00:00,75.67,147.59,65.69,2.94
14/01/2020 00:00,79.82,158.61,64.77,1.65
15/01/2020 00:00,65.8,119.78,53.47,2.17
16/01/2020 00:00,56.07,103.74,52.44,2.2
17/01/2020 00:00,46.77,87.39,51.64,1.39
18/01/2020 00:00,57.74,100.66,53.93,2.07
19/01/2020 00:00,53.43,93.41,47.71,1.35
20/01/2020 00:00,57.65,103.91,51.79,1.79
21/01/2020 00:00,55.75,114.4,56.58,2.08
22/01/2020 00:00,56.3,109.04,53.32,1.94
23/01/2020 00:00,69.77,123.21,55.92,1.67
24/01/2020 00:00,70.96,134.8,59.71,2.11
25/01/2020 00:00,79.17,156.02,60.92,2.41
26/01/2020 00:00,78.96,161.57,57.91,1.93
27/01/2020 00:00,72.97,136.14,58.14,1.79
28/01/2020 00:00,69.28,117.98,40.85,1.34
29/01/2020 00:00,66.78,137.29,43.6,1.82
30/01/2020 00:00,74.86,146.6,51.59,1.67
31/01/2020 00:00,73.73,144.8,60.64,2.2
01/02/2020 00:00,53.47,109.08,49.34,1.51
02/02/2020 00:00,53.98,109.12,45.31,1.68
03/02/2020 00:00,47.49,94.34,45.25,1.43
04/02/2020 00:00,43.26,87.25,45.14,1.39
05/02/2020 00:00,43.85,73.36,41.69,1.11
06/02/2020 00:00,41.78,95.98,116.64,2.4
07/02/2020 00:00,48.07,97.69,56.11,1.53
08/02/2020 00:00,54.93,97.52,50.68,1.64
09/02/2020 00:00,60.65,93.07,46.68,1.78
10/02/2020 00:00,54.54,91.08,51.43,1.77
11/02/2020 00:00,58.49,104.2,56.44,1.93
12/02/2020 00:00,69.22,119.49,60.05,2.39
13/02/2020 00:00,74.77,146.53,60.9,2.37
14/02/2020 00:00,74.24,156.77,66.64,3.27
15/02/2020 00:00,76.41,158.36,60.33,1.98
16/02/2020 00:00,None,None,None,None
17/02/2020 00:00,74.35,163.26,87.5,5.71
18/02/2020 00:00,66.38,137.85,69.43,2.49
19/02/2020 00:00,69.22,123.9,84.44,0.71
20/02/2020 00:00,None,None,None,None
21/02/2020 00:00,None,None,None,None
22/02/2020 00:00,None,None,None,None
23/02/2020 00:00,None,None,None,None
24/02/2020 00:00,None,None,None,None
25/02/2020 00:00,None,None,None,None
26/02/2020 00:00,None,None,None,None
27/02/2020 00:00,None,None,None,None
28/02/2020 00:00,None,None,None,None
29/02/2020 00:00,58.62,131.31,54.87,1.6
01/03/2020 00:00,57.22,109.77,47.63,1.57
02/03/2020 00:00,61.99,118.8,43.73,2.41
03/03/2020 00:00,64.06,113.72,39.04,1.44
04/03/2020 00:00,58.69,108.67,35.79,1.52
05/03/2020 00:00,64.72,140.09,46.11,1.88
06/03/2020 00:00,48.73,93.29,30.37,1.2
07/03/2020 00:00,52.48,93.57,36.95,1.63
08/03/2020 00:00,50.35,87.96,37.96,2.43
09/03/2020 00:00,53.04,96.97,40.42,2.56
10/03/2020 00:00,37.82,74.76,34.93,2.17
11/03/2020 00:00,43.43,87.26,38.44,2.09
12/03/2020 00:00,53.97,119.12,43.75,3.07
13/03/2020 00:00,42.99,94.4,38.55,2.53
14/03/2020 00:00,47.61,97.17,37.87,2.29
15/03/2020 00:00,46.77,101.24,39.65,2.02
16/03/2020 00:00,46.34,90.04,39.17,2.1
17/03/2020 00:00,38.45,85.75,41.42,1.78
18/03/2020 00:00,41.36,83.67,40.89,1.92
19/03/2020 00:00,61.79,114.4,46.55,1.72
20/03/2020 00:00,50.3,94.55,44.36,2.94
21/03/2020 00:00,58.69,120.8,42.28,1.97
22/03/2020 00:00,45.22,79.16,28.92,1.85
23/03/2020 00:00,49.42,77.86,25.16,1.76
24/03/2020 00:00,37.98,None,22.8,1.77
25/03/2020 00:00,36.79,72.86,21.46,1.05
26/03/2020 00:00,39.57,70.76,22.33,1.25
27/03/2020 00:00,44.6,79.02,22.26,1.41
28/03/2020 00:00,48.3,78.32,22.12,1.37
29/03/2020 00:00,54.11,88.16,22.01,1.48
30/03/2020 00:00,47.81,75.97,24.23,1.94
31/03/2020 00:00,55.38,84.64,22.31,2.23
01/04/2020 00:00,62.52,95.97,20.22,1.03
02/04/2020 00:00,59.45,91.78,20.11,1.08
03/04/2020 00:00,53.94,76.88,18.26,1.97
04/04/2020 00:00,None,None,None,None
05/04/2020 00:00,None,None,None,None
06/04/2020 00:00,None,None,None,None
07/04/2020 00:00,None,None,None,None
08/04/2020 00:00,None,None,None,None
09/04/2020 00:00,None,None,None,None
10/04/2020 00:00,38.28,None,24.33,3.01
11/04/2020 00:00,35.4,None,28.65,2.19
12/04/2020 00:00,45.55,None,26.63,1.87
13/04/2020 00:00,46.06,None,25.79,1.69
14/04/2020 00:00,48.55,None,25.22,2.81
15/04/2020 00:00,45.76,None,24.12,4.43
16/04/2020 00:00,47.59,None,23.73,3.73
17/04/2020 00:00,49.55,None,42.28,4.31
18/04/2020 00:00,48.79,None,42.76,4.04
19/04/2020 00:00,38.56,None,42.2,3.4
20/04/2020 00:00,34.85,None,43.59,3.44
21/04/2020 00:00,32.34,None,42.88,3.42
22/04/2020 00:00,33.5,None,44.26,3.42
23/04/2020 00:00,36.47,None,44.22,3.33
24/04/2020 00:00,40.78,None,43.94,3.5
25/04/2020 00:00,41.97,None,45.87,3.43
26/04/2020 00:00,39.6,None,45.09,3.52
27/04/2020 00:00,36.3,None,48.84,3.21
28/04/2020 00:00,35.85,90.5,45.44,3.22
29/04/2020 00:00,None,49.87,48.17,3.71
30/04/2020 00:00,None,76.23,54.81,4.33
01/05/2020 00:00,None,63.22,46.94,3.11
02/05/2020 00:00,None,59.55,45.41,3.68
03/05/2020 00:00,None,75.54,47.71,3.58
04/05/2020 00:00,None,71.41,49.17,3.26
05/05/2020 00:00,None,70.33,49.32,3.36
06/05/2020 00:00,None,60.56,45.6,3.88
07/05/2020 00:00,None,58.89,45.55,3.82
08/05/2020 00:00,None,61.85,45.99,3.57
09/05/2020 00:00,72.86,63.58,42.6,3.47
10/05/2020 00:00,55.84,None,50.7,3.59
11/05/2020 00:00,57.34,None,52.35,3.35
12/05/2020 00:00,53.35,None,51.81,3.56
13/05/2020 00:00,42.51,None,51.02,3.37
14/05/2020 00:00,44.96,None,44.28,3.62
15/05/2020 00:00,38.61,None,45.77,3.22
16/05/2020 00:00,45.28,None,46.9,3.64
17/05/2020 00:00,52.12,None,52.12,3.23
18/05/2020 00:00,50.67,None,51.64,3.39
19/05/2020 00:00,68.28,151.92,51.37,3.92
20/05/2020 00:00,None,129.09,49.4,3.49
21/05/2020 00:00,None,114.26,49.99,3.49
22/05/2020 00:00,None,141.81,56.59,3.98
23/05/2020 00:00,None,151.91,59.56,3.93
24/05/2020 00:00,None,127.42,52.46,3.26
25/05/2020 00:00,None,103.19,45.91,3.46
26/05/2020 00:00,None,93.88,45.33,3.32
27/05/2020 00:00,None,109.62,49.43,3.66
28/05/2020 00:00,None,99.07,48.06,3.56
29/05/2020 00:00,None,83.33,47.5,3.54
30/05/2020 00:00,None,73.93,50.72,3.35
31/05/2020 00:00,None,77.84,49.13,3.62
01/06/2020 00:00,56.52,42.05,47.31,3.65
02/06/2020 00:00,22.35,None,35.43,3.18
03/06/2020 00:00,19.41,None,35.36,3.36
04/06/2020 00:00,20.88,None,34.47,3.64
05/06/2020 00:00,23.94,None,36.32,3.68
06/06/2020 00:00,22.48,None,36.21,2.98
07/06/2020 00:00,None,None,None,None
08/06/2020 00:00,None,None,None,None
09/06/2020 00:00,22.42,None,26.64,4.79
10/06/2020 00:00,22.27,None,28.66,3.42
11/06/2020 00:00,15.79,None,28.77,3.48
12/06/2020 00:00,15.77,None,27.57,3.58
13/06/2020 00:00,10.3,None,27.25,3.38
14/06/2020 00:00,9.57,None,29.38,3.7
15/06/2020 00:00,13.57,None,29.27,3.38
16/06/2020 00:00,11.19,None,29.15,3.4
17/06/2020 00:00,9.47,None,29.78,3.36
18/06/2020 00:00,14.02,None,29.44,3.71
19/06/2020 00:00,18.44,None,27.36,3.11
20/06/2020 00:00,19.98,None,27.56,3.47
21/06/2020 00:00,19.69,None,29.54,2.93
22/06/2020 00:00,19.92,None,29.08,3.51
23/06/2020 00:00,23.05,None,28.78,3.91
24/06/2020 00:00,22.54,None,31.42,3.21
25/06/2020 00:00,27.62,None,36.23,3.93
26/06/2020 00:00,34.65,None,32.33,4.25
27/06/2020 00:00,29.31,None,29.98,3.97
28/06/2020 00:00,18.66,None,28.69,3.51
29/06/2020 00:00,22.5,None,31.19,3.48
30/06/2020 00:00,21.1,None,27.46,3.58
01/07/2020 00:00,18.08,None,26.58,3.51
02/07/2020 00:00,11.73,None,24.06,3.72
03/07/2020 00:00,8.85,None,23.35,2.95
04/07/2020 00:00,12.21,None,23.45,3.06
05/07/2020 00:00,14.48,None,23.29,3.32
06/07/2020 00:00,15.85,None,22.98,3.41
07/07/2020 00:00,15.03,None,23.65,3.39
08/07/2020 00:00,11.73,None,23.32,3.84
09/07/2020 00:00,10.29,None,23.17,2.95
10/07/2020 00:00,11.53,None,23.82,3.42
11/07/2020 00:00,16.77,None,24.16,3.62
12/07/2020 00:00,19.29,None,23.52,3.3
13/07/2020 00:00,23.27,None,26.43,3.93
14/07/2020 00:00,17.96,None,24,3.71
15/07/2020 00:00,9.22,None,22.38,3.22
16/07/2020 00:00,9,None,22.96,3.25
17/07/2020 00:00,14.39,None,24.09,3.51
18/07/2020 00:00,19.54,None,24.92,3.51
19/07/2020 00:00,17.05,None,28.03,3.51
20/07/2020 00:00,18.53,None,28.85,2.87
21/07/2020 00:00,16.92,None,31,3.14
22/07/2020 00:00,23.6,None,32.16,3.71
23/07/2020 00:00,17.64,None,31.48,3.56
24/07/2020 00:00,30.25,None,32.42,3.93
25/07/2020 00:00,26.34,None,31.97,3.6
26/07/2020 00:00,15.19,None,30.83,3.07
27/07/2020 00:00,11.21,None,30.82,3.08
28/07/2020 00:00,14.05,None,31.51,3.18
29/07/2020 00:00,29.8,None,29.7,3.72
30/07/2020 00:00,29.2,None,26.03,3.68
31/07/2020 00:00,31.49,None,29.63,4.48
01/08/2020 00:00,38.86,None,29.23,4.17
02/08/2020 00:00,21.06,None,25.71,3.21
03/08/2020 00:00,9.8,None,25.5,3.71
04/08/2020 00:00,10.91,13.81,22.25,4.28
05/08/2020 00:00,6.76,12.65,27.16,5.63
06/08/2020 00:00,19.47,25.72,29.96,5.23
07/08/2020 00:00,18.68,28.85,29.45,5.57
08/08/2020 00:00,17.94,36.84,30.34,5.1
09/08/2020 00:00,22.46,42.31,33.64,5.26
10/08/2020 00:00,22.57,36.92,26.3,6.29
11/08/2020 00:00,14.02,28.07,28.37,5.18
12/08/2020 00:00,16.1,34.03,31.12,4.55
13/08/2020 00:00,17.39,29.22,31.45,4.55
14/08/2020 00:00,18.88,31,32.01,4.23
15/08/2020 00:00,14.07,None,31.8,4.53
16/08/2020 00:00,9.23,None,32.18,3.73
17/08/2020 00:00,11.71,23.07,30.67,4.69
18/08/2020 00:00,13.22,28.53,31.65,4.49
19/08/2020 00:00,14.24,22.96,32.86,3.48
20/08/2020 00:00,12.57,21.22,32.79,4.36
21/08/2020 00:00,10.13,18.72,31.23,4.74
22/08/2020 00:00,17.34,32.45,32.08,4.28
23/08/2020 00:00,13.32,23.71,31.91,4.09
24/08/2020 00:00,13.74,30.3,32.5,4.3
25/08/2020 00:00,18.15,40.35,33.98,4.2
26/08/2020 00:00,23.16,57.81,35.67,4.79
27/08/2020 00:00,20.74,39.35,35.71,3.87
28/08/2020 00:00,15.45,31.49,32.38,4.93
29/08/2020 00:00,15.79,31.34,32.09,4.78
30/08/2020 00:00,16.76,33.22,32.71,3.22
31/08/2020 00:00,17.82,43.66,33.67,4.46
01/09/2020 00:00,27.5,66.25,35.62,4.42
02/09/2020 00:00,34.81,86.79,39.23,4.21
03/09/2020 00:00,33.42,74.8,41.29,3.84
04/09/2020 00:00,25.8,68.31,40.03,4.43
05/09/2020 00:00,21.91,62.05,38.96,3.81
06/09/2020 00:00,26,63.26,41.55,4.22
07/09/2020 00:00,24.84,63.34,41.17,3.92
08/09/2020 00:00,28.5,64.04,41.34,4.29
09/09/2020 00:00,32.67,68.84,41.44,4.06
10/09/2020 00:00,27.92,48.16,38.52,4.2
11/09/2020 00:00,31.94,61.78,39.47,4.42
12/09/2020 00:00,16.98,27.03,36.2,4.41
13/09/2020 00:00,13.21,21.41,36.75,3.86
14/09/2020 00:00,17.83,30.5,37.42,4.14
15/09/2020 00:00,15.45,24.46,37.35,5.2
16/09/2020 00:00,15.63,28.1,39.46,4.78
17/09/2020 00:00,17.55,24.05,35.53,4.33
18/09/2020 00:00,23.1,36.85,37.52,3.52
19/09/2020 00:00,28.16,42.07,38.17,4.3
20/09/2020 00:00,30.83,46.7,40.47,4.57
21/09/2020 00:00,11.09,17.24,36.57,4.39
22/09/2020 00:00,13.31,21.45,35.27,4.32
23/09/2020 00:00,16.26,32.83,36.07,4.54
24/09/2020 00:00,11.86,31.41,34.93,4.16
25/09/2020 00:00,17.08,29.54,36.72,4.26
26/09/2020 00:00,10.3,15.72,38.65,4.03
27/09/2020 00:00,18.39,40.09,39.36,4.46
28/09/2020 00:00,32.56,61.48,36.62,3.95
29/09/2020 00:00,37.05,71.4,35.08,4.19
30/09/2020 00:00,45.87,88.74,33.85,4.97
01/10/2020 00:00,43.95,81.28,35.26,3.73
02/10/2020 00:00,43.29,90.88,36.31,4.87
03/10/2020 00:00,45.28,105.71,37.55,3.95
04/10/2020 00:00,44.64,95.2,37.61,4.05
05/10/2020 00:00,45.65,94.21,38.81,3.89
06/10/2020 00:00,53.43,110.46,37.87,4.35
07/10/2020 00:00,65.85,121.44,42.49,3.98
08/10/2020 00:00,75.96,139.77,47.84,4.08
09/10/2020 00:00,59.66,102.79,45.99,4.08
10/10/2020 00:00,46.29,85.35,43.22,4.33
11/10/2020 00:00,28.84,49.92,37.59,4.38
12/10/2020 00:00,33.39,51.4,39.22,4.22
13/10/2020 00:00,20.67,27.29,35.97,4.38
14/10/2020 00:00,28.47,40.53,40.49,3.99
15/10/2020 00:00,36.26,62.37,42.24,4.45
16/10/2020 00:00,33.76,57.74,37.65,3.74
17/10/2020 00:00,31.91,53.96,39.68,8.91
18/10/2020 00:00,37.73,56.87,42.97,4.55
19/10/2020 00:00,45.34,70.17,42.57,4.19
20/10/2020 00:00,48.83,81.29,45.61,5.22
21/10/2020 00:00,55.7,84.51,48.77,3.9
22/10/2020 00:00,76.2,141.93,50.4,4.33
23/10/2020 00:00,78.23,156.72,56.81,4.15
24/10/2020 00:00,80.03,160.14,56.42,4.29
25/10/2020 00:00,79.29,146.23,56.36,4.12
26/10/2020 00:00,76.35,146,58.11,4.45
27/10/2020 00:00,80.73,172.91,65.77,4.31
28/10/2020 00:00,78.33,166.91,66.28,4.35
29/10/2020 00:00,82.58,173.9,59.83,4.09
30/10/2020 00:00,79.16,170.96,61.37,5.54
31/10/2020 00:00,78.99,175.44,62.29,4.48
01/11/2020 00:00,81.08,167.72,64.51,4.1
02/11/2020 00:00,77.92,172.96,68.89,4.64
03/11/2020 00:00,78.56,173.75,65.23,4.24
04/11/2020 00:00,74.96,173.87,72.34,4.42
05/11/2020 00:00,72.33,165.89,71.01,4.02
06/11/2020 00:00,78.9,167.51,70.87,4.67
07/11/2020 00:00,81.04,178.88,71.99,4.43
08/11/2020 00:00,76.88,165.62,77.68,3.64
09/11/2020 00:00,79.26,160.01,80.25,3.72
10/11/2020 00:00,81.52,174.41,88.85,4.26
11/11/2020 00:00,70.48,160.41,79.26,4.18
12/11/2020 00:00,47.98,103.31,66.26,4.11
13/11/2020 00:00,45.19,109.27,66.18,3.86
14/11/2020 00:00,55.15,123.27,68.47,4.37
15/11/2020 00:00,60.82,120.67,66.41,4.18
16/11/2020 00:00,59.77,129.39,67.41,3.95
17/11/2020 00:00,61.91,146.39,71.8,4.07
18/11/2020 00:00,43.83,105.7,64.1,4.22
19/11/2020 00:00,34.76,93.85,59.34,4.27
20/11/2020 00:00,29.66,72.93,57.95,4.23
21/11/2020 00:00,53.42,132.69,68.11,4.37
22/11/2020 00:00,67.67,141.98,67.9,3.74
23/11/2020 00:00,78.35,149.4,78.51,4.03
24/11/2020 00:00,77.04,162.15,76.78,3.64
25/11/2020 00:00,69.77,138.99,74.69,4.11
26/11/2020 00:00,58.18,107.49,65.62,4.26
27/11/2020 00:00,55.68,82.63,58.75,4.16
28/11/2020 00:00,42.08,111.15,62.01,4.44
29/11/2020 00:00,40.1,119.34,64.83,4.03
30/11/2020 00:00,41.86,115.54,67.38,4.18
01/12/2020 00:00,61.34,141.19,68.76,3.73
02/12/2020 00:00,67.38,148.57,75.37,4.08
03/12/2020 00:00,73.07,158.86,78.72,4.23
04/12/2020 00:00,67.7,153.51,76.03,4.06
05/12/2020 00:00,66.41,155.66,77.48,4.45
06/12/2020 00:00,80.43,156.79,78.72,4.62
07/12/2020 00:00,60.23,141.98,77.99,3.85
08/12/2020 00:00,56.48,144.27,80.49,3.91
09/12/2020 00:00,58.05,143.82,83.25,4.11
10/12/2020 00:00,52.81,133.67,82.01,4.38
11/12/2020 00:00,49.49,118.75,82.08,3.83
12/12/2020 00:00,66.11,137.47,82.73,4.23
13/12/2020 00:00,71.31,156.53,80.45,3.89
14/12/2020 00:00,56.95,133.74,84.06,4.22
15/12/2020 00:00,61.8,144.75,83.57,4.02
16/12/2020 00:00,70.41,161.62,82.63,4.43
17/12/2020 00:00,64.11,144.74,81.94,4.05
18/12/2020 00:00,74.33,158.9,80.36,4.34
19/12/2020 00:00,77.2,160.73,87.79,4.08
20/12/2020 00:00,71.78,160.4,86.6,3.95
21/12/2020 00:00,66,156.59,85.89,4.44
22/12/2020 00:00,66.24,156.91,86.62,4.17
23/12/2020 00:00,73.08,168.6,89.76,23.39
24/12/2020 00:00,79.2,166.58,85.59,3.32
25/12/2020 00:00,80.67,178.14,89.42,3.8
26/12/2020 00:00,79.74,180.17,84.67,4.56
27/12/2020 00:00,78.83,178.68,86.66,4.21
28/12/2020 00:00,79.53,178.24,89.2,3.85
29/12/2020 00:00,80.22,176.66,91.17,4.32
30/12/2020 00:00,79.59,174.17,96.94,4.15
31/12/2020 00:00,78.73,173.37,94.64,4.24
01/01/2021 00:00,79.83,177.61,93.22,3.87
02/01/2021 00:00,80.57,172.81,93.13,3.85
03/01/2021 00:00,78.18,179.46,94.47,4.04
04/01/2021 00:00,60.98,146.25,92.1,4.42
05/01/2021 00:00,45.33,109.94,86.63,4.61
06/01/2021 00:00,56.06,113.85,77.21,5.06
07/01/2021 00:00,59.1,120.69,81.82,4.28
08/01/2021 00:00,55.52,130.25,75.68,5.1
09/01/2021 00:00,32.08,92.1,78.04,4.35
10/01/2021 00:00,53.46,130.22,86.44,4.8
11/01/2021 00:00,73.91,168.76,86.44,3.88
12/01/2021 00:00,77.2,159.75,83.86,4.07
13/01/2021 00:00,67.97,153.97,85.21,4.04
14/01/2021 00:00,73.6,149.93,79.85,3.85
15/01/2021 00:00,79.62,155.65,79.1,4.33
16/01/2021 00:00,72.14,147.44,84.35,4.42
17/01/2021 00:00,62.9,144.6,84.51,3.78
18/01/2021 00:00,53.76,122.29,82.93,4.4
19/01/2021 00:00,66.15,154.85,73.11,5.9
20/01/2021 00:00,56.7,130.54,None,4.73
21/01/2021 00:00,None,None,None,None
22/01/2021 00:00,None,None,None,None
23/01/2021 00:00,None,None,None,None
24/01/2021 00:00,None,None,None,None
25/01/2021 00:00,None,None,None,None
26/01/2021 00:00,None,None,None,None
27/01/2021 00:00,68.4,148.77,None,4.93
28/01/2021 00:00,65.09,140.78,None,4.14
29/01/2021 00:00,59.77,137.82,None,4.08
30/01/2021 00:00,71.26,161.21,None,4.38
31/01/2021 00:00,76.83,173.56,None,4.54
01/02/2021 00:00,76,167.41,None,4.43
02/02/2021 00:00,67.1,162.52,72.79,4.94
03/02/2021 00:00,61.51,159.58,71.89,5.02
04/02/2021 00:00,57.99,155.94,84.52,4.41
05/02/2021 00:00,52.98,143.32,87.16,4.39
06/02/2021 00:00,51.46,145.47,106.26,3.94
07/02/2021 00:00,72.59,169.3,92.41,3.21
08/02/2021 00:00,61.01,156.59,106.09,3.47
09/02/2021 00:00,70.3,158.81,93,4.13
10/02/2021 00:00,73.54,169.1,95.76,3.75
11/02/2021 00:00,61.32,147.17,90.74,3.21
12/02/2021 00:00,52,None,None,None
13/02/2021 00:00,None,None,None,None
14/02/2021 00:00,None,None,None,None
15/02/2021 00:00,66.77,None,100.52,6.47
16/02/2021 00:00,55.36,155.92,101.28,4.04
17/02/2021 00:00,52.97,151.98,108.77,4.28
18/02/2021 00:00,44.49,124.87,111.56,2.58
19/02/2021 00:00,69,153.5,None,2.5
20/02/2021 00:00,None,None,None,None
21/02/2021 00:00,None,None,None,None
22/02/2021 00:00,65.24,144.8,63.72,3.51
23/02/2021 00:00,73.34,159.09,67.32,3.8
24/02/2021 00:00,74.07,172.35,67.58,4.94
25/02/2021 00:00,65.35,155.59,63.76,11.56
26/02/2021 00:00,69.31,147.7,70.72,3.74
27/02/2021 00:00,66.23,159.6,78.32,4.8
28/02/2021 00:00,65.15,156.96,79.04,3.59
01/03/2021 00:00,70.8,139.44,81.07,3.78
02/03/2021 00:00,71.33,151.98,74.04,3.2
03/03/2021 00:00,71.38,156.32,68.81,3.68
04/03/2021 00:00,67.77,160.36,69.93,4.64
05/03/2021 00:00,56.38,127.91,62.68,3.78
06/03/2021 00:00,59.33,133.79,70.9,4.08
07/03/2021 00:00,64.77,158.02,77.51,3.79
08/03/2021 00:00,57.71,139.83,80.49,3.22
09/03/2021 00:00,68.21,124.26,65.56,4.1
10/03/2021 00:00,79.19,133.35,73.68,4.2
11/03/2021 00:00,81.18,106.95,69.14,2.81
12/03/2021 00:00,None,98,76.71,4.08
13/03/2021 00:00,None,114.53,74.03,4.04
14/03/2021 00:00,None,122.01,79.94,3.84
15/03/2021 00:00,None,122.06,81.75,3.65
16/03/2021 00:00,None,143.9,88.34,3.59
17/03/2021 00:00,None,144.04,81.46,2.87
18/03/2021 00:00,None,138.21,77.94,3.36
19/03/2021 00:00,None,148.26,80.21,4.18
20/03/2021 00:00,None,151.49,80.66,3.8
21/03/2021 00:00,None,152.48,83.71,3.55
22/03/2021 00:00,None,176.25,79.88,3.23
23/03/2021 00:00,None,173.43,73.88,3.57
24/03/2021 00:00,None,161.9,83.04,3.9
25/03/2021 00:00,None,169.82,79.06,3.73
26/03/2021 00:00,None,171.37,79.95,3.35
27/03/2021 00:00,None,162.33,76.66,3.52
28/03/2021 00:00,None,158.97,77.02,3.42
29/03/2021 00:00,None,151.59,76.41,3.76
30/03/2021 00:00,None,154.95,71.47,3.49
31/03/2021 00:00,None,141.71,66.29,3.69
01/04/2021 00:00,None,155.97,69.55,4.09
02/04/2021 00:00,56.71,171.44,68.24,3.18
03/04/2021 00:00,70.16,172.38,75.31,3.44
04/04/2021 00:00,70.12,170.75,69.97,2.6
05/04/2021 00:00,71.05,171.88,59.61,3.29
06/04/2021 00:00,64.64,171.73,55.86,3.49
07/04/2021 00:00,57.85,149.84,53.26,3.05
08/04/2021 00:00,60.26,143.72,53.47,3.2
09/04/2021 00:00,65.07,164.64,60.82,3.18
10/04/2021 00:00,43.19,131.64,61.54,3.37
11/04/2021 00:00,32.16,92.96,53.73,3.45
12/04/2021 00:00,41.17,114.02,52.94,3.41
13/04/2021 00:00,41.12,111.38,53.83,3.44
14/04/2021 00:00,28.11,97.16,50.67,3.39
15/04/2021 00:00,42.5,92.32,42.86,3.71
16/04/2021 00:00,52.12,115.64,46.14,3.33
17/04/2021 00:00,48.83,112.96,57.34,3.58
18/04/2021 00:00,55.04,113.86,54.73,3.39
19/04/2021 00:00,58,126.59,38.9,3.68
20/04/2021 00:00,55.6,129,48.53,3.65
21/04/2021 00:00,52.98,118.28,41.89,3.6
22/04/2021 00:00,45.93,113.54,46.72,3.6
23/04/2021 00:00,34.85,93.92,47.71,3.5
24/04/2021 00:00,48.38,134.69,44.78,4.05
25/04/2021 00:00,52.75,126.79,46.4,3.42
26/04/2021 00:00,38.79,105.67,50.75,3.54
27/04/2021 00:00,43.78,113.95,54.35,3.72
28/04/2021 00:00,43.93,119.1,53.06,3.61
29/04/2021 00:00,49.89,115.9,44.85,3.41
30/04/2021 00:00,38.36,105.04,47.53,3.63
01/05/2021 00:00,46.17,118.76,45.45,3.3
02/05/2021 00:00,31.82,88.17,45.77,3.63
03/05/2021 00:00,25.55,74.14,42.27,3.36
04/05/2021 00:00,36.79,102.28,38.55,4
05/05/2021 00:00,26.78,77.81,36.04,3.45
06/05/2021 00:00,23.8,72.62,35.39,3.95
07/05/2021 00:00,19.23,65.07,36.09,3.96
08/05/2021 00:00,17.32,66.91,38.4,3.12
09/05/2021 00:00,13.56,51.24,38.39,3.46
10/05/2021 00:00,18.41,64.31,40.48,3.28
11/05/2021 00:00,29.81,75.49,35.08,3.36
12/05/2021 00:00,20.12,48.18,32.91,3.39
13/05/2021 00:00,25.07,60.36,32.59,4.01
14/05/2021 00:00,25.28,59.19,31.26,4.26
15/05/2021 00:00,10.45,38.38,30.1,3.68
16/05/2021 00:00,14.79,44.32,32.29,3.99
17/05/2021 00:00,15.13,53.21,35.55,4.37
18/05/2021 00:00,14.94,39.55,33.64,3.89
19/05/2021 00:00,17.4,35.98,30.84,3.47
20/05/2021 00:00,26.81,66.7,27.83,3.58
21/05/2021 00:00,39.15,87.88,27.03,3.5
22/05/2021 00:00,38.49,64.14,29.53,3.87
23/05/2021 00:00,None,None,None,None
24/05/2021 00:00,39.37,76.77,17.19,3.52
25/05/2021 00:00,41.94,99.79,3.18,3.72
26/05/2021 00:00,36.99,98.49,None,3.98
27/05/2021 00:00,26.27,63.71,0.65,3.95
28/05/2021 00:00,24.62,52.55,15.06,3.91
29/05/2021 00:00,27.69,62.13,21.94,3.78
30/05/2021 00:00,26.58,49.73,20.53,4.39
31/05/2021 00:00,22.39,39.73,3.2,3.99
01/06/2021 00:00,18.84,34.51,11.27,7.88
02/06/2021 00:00,34.82,66.61,10.94,4.21
03/06/2021 00:00,37.75,65.92,15.12,4.14
04/06/2021 00:00,29.9,44.77,8.6,3.96
05/06/2021 00:00,23.3,44.37,6.13,4.44
06/06/2021 00:00,17,31.04,3.64,3.42
07/06/2021 00:00,18.57,35.63,3.68,4.57
08/06/2021 00:00,19.11,47.09,2.31,4.04
09/06/2021 00:00,None,29.51,0.58,3.6
10/06/2021 00:00,13.07,25.31,2.19,3.97
11/06/2021 00:00,12.7,28.19,0.88,3.54
12/06/2021 00:00,10.27,17.27,17.94,4.11
13/06/2021 00:00,None,None,None,None
